@RELATION /share/usr/briese/Pythonscrips/models/bacello_fungi_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal27 numeric 
@ATTRIBUTE Vacuole_signal9 numeric 
@ATTRIBUTE AutoCorrelatuion|d=3|1-20|charge numeric 
@ATTRIBUTE maxAutoCorrelation|1-110|charge numeric 
@ATTRIBUTE letterCount|1-20|L|aminoacid numeric 
@ATTRIBUTE letterCount|1-180|A|aminoacid numeric 
@ATTRIBUTE maxPaacount|1-70|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=4|-100--1|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=5|1-20|unpolar|0 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|polar_polar|1 numeric 
@ATTRIBUTE letterCountNormed|1-20|1|charge_negative numeric 
@ATTRIBUTE maxPaacountNormed|1-10|aliphatic_helix_other|2 numeric 
@ATTRIBUTE letterCount|1-50|1|aliphatic_helix_uncharged numeric 
@ATTRIBUTE Paacount|d=4|1--1|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR} 
 
@DATA 
746,0,0.00222808460522,28.14653925,35.4725736559,4,9,0.147058823529,0.0421052631579,0.285714285714,0.121130551817,0.0361445783133,0.375,24,0.127027027027,0,0,0,0,0,cyt 
238,0,2.72978637698e-06,32.2910665,35.4338652316,2,16,0.203703703704,0.147368421053,0.642857142857,0.0723404255319,0.03125,0.125,30,0.112068965517,0,0,0,0,1,cyt 
388,0,0.00630718180305,35.005143,34.1141930505,2,15,0.372881355932,0.157894736842,0.428571428571,0.145454545455,0.030303030303,0.0714285714286,23,0.146596858639,0,0,1.0,0,2,cyt 
561,0,0.000217205347867,36.146206875,35.6687392617,2,18,0.28125,0.168421052632,0.5,0.0985663082437,0.0217391304348,0.25,24,0.203603603604,0,0,0,0,2,cyt 
338,0,0.00157479246468,38.5170135,41.3424537843,1,12,0.22641509434,0.147368421053,0.285714285714,0.116417910448,0.0526315789474,0.0714285714286,24,0.126506024096,0,0,1.0,0,2,cyt 
408,0,0.00385316623434,33.13949975,32.0063451215,2,15,0.21875,0.347368421053,0.571428571429,0.0938271604938,0.0263157894737,0.5,22,0.116915422886,0,0,0,0,0,cyt 
794,0,0.0,38.75089875,38.5050438646,1,11,0.258064516129,0.0526315789474,0.428571428571,0.127686472819,0.010101010101,0.0555555555556,13,0.147208121827,1,0,0,0,2,cyt 
768,0,0.0,30.4833735,34.3836845051,0,3,0.230769230769,0.115789473684,0.285714285714,0.0967320261438,0.0487804878049,0.25,25,0.145669291339,0,0,0,0,0,cyt 
805,0,0.000322439809042,27.86004275,36.0587807551,4,10,0.0847457627119,0.0315789473684,0.285714285714,0.149625935162,0.0300751879699,0.375,19,0.135168961202,0,0,0,0,0,cyt 
1088,0,0.00796702708521,43.9712675,34.1623578235,0,9,0.230769230769,0.0631578947368,0.285714285714,0.118894009217,0.013986013986,0.125,22,0.149722735675,0,0,0,0,0,cyt 
250,0,0.0230345399342,34.52799125,35.9052995472,1,8,0.111111111111,0.210526315789,0.214285714286,0.222672064777,0.133333333333,0.25,18,0.204918032787,0,0,1.0,0,0,cyt 
281,0,0.00100244339977,32.100775375,32.3222918889,1,2,0.0847457627119,0.0947368421053,0.214285714286,0.215827338129,0.0612244897959,0.25,20,0.192727272727,0,0,0,0,0,cyt 
1287,0,0.0,28.94171425,34.2826046604,2,8,0.119402985075,0.0736842105263,0.285714285714,0.146417445483,0.0161290322581,0.375,19,0.125683060109,0,1,0,0,0,cyt 
1092,0,0.000807440286487,34.80803375,39.757171871,1,9,0.211538461538,0.0947368421053,0.5,0.171717171717,0.01875,0.125,25,0.17679558011,1,0,0,0,2,cyt 
1967,2,0.00620908279765,30.504236875,34.0068743434,0,8,0.136363636364,0.0315789473684,0.5,0.134419551935,0.00790513833992,0.25,19,0.123916369199,0,1,0,0,0,cyt 
154,0,0.00012844403712,39.038235125,35.7084103654,1,14,0.222222222222,0.221052631579,0.428571428571,0.0860927152318,0.0555555555556,0,26,0.128378378378,0,0,1.0,1.0,0,cyt 
315,0,0.0,32.71185,38.7307212527,0,17,0.245283018868,0.168421052632,0.5,0.134615384615,0.0697674418605,0,25,0.126213592233,0,0,0,0,1,cyt 
143,0,0.0,30.46433375,35.2667267473,3,3,0.148148148148,0.147368421053,0.357142857143,0.135714285714,0.235294117647,0.125,24,0.124087591241,0,0,0,0,0,cyt 
556,2,2.21095870652e-05,38.233292125,38.386951,4,13,0.123076923077,0.147368421053,0.5,0.121157323689,0.0377358490566,0.0555555555556,25,0.132727272727,1,0,0,0,2,cyt 
561,4,0.0291886748442,31.275505875,35.0704029899,1,15,0.140350877193,0.147368421053,0.142857142857,0.15770609319,0.0779220779221,0.625,22,0.162162162162,0,0,0,0,0,cyt 
939,2,0.00567093587064,27.831153,33.3674201354,2,12,0.238805970149,0.0526315789474,0.285714285714,0.151709401709,0.0442477876106,0.5,22,0.203644158628,1,0,1.0,0,2,cyt 
917,1,0.000619737373711,30.10472,40.2479802222,0,7,0.24,0.0947368421053,0.428571428571,0.150984682713,0.0166666666667,0.142857142857,21,0.205268935236,0,0,0,0,0,cyt 
589,0,0.000721654279942,30.1997410625,35.1962839796,1,21,0.2,0.147368421053,0.142857142857,0.163822525597,0.030612244898,0.125,26,0.168096054889,1,0,1.0,0,2,cyt 
1066,2,0.0,27.65753625,36.7941576957,1,12,0.28,0.0210526315789,0.214285714286,0.119473189087,0.0545454545455,0.375,19,0.172641509434,0,0,0,0,0,cyt 
958,0,0.000714306028481,37.64030775,37.443104375,1,9,0.171875,0.189473684211,0.285714285714,0.150785340314,0.0131578947368,0.0714285714286,26,0.107142857143,1,0,0,0,2,cyt 
556,0,0.000341564631932,27.2589228125,39.7530730421,0,18,0.125,0.178947368421,0.142857142857,0.157323688969,0.0549450549451,0.25,16,0.110909090909,0,0,0,0,2,cyt 
724,0,0.0,36.827164,37.3762391538,1,22,0.196428571429,0.0736842105263,0.285714285714,0.138696255201,0.018018018018,0.05,30,0.112813370474,0,0,0,0,2,cyt 
502,1,0.0,27.501191,36.3318249423,4,12,0.193548387097,0.136842105263,0.142857142857,0.11623246493,0.0810810810811,0.0714285714286,22,0.125,0,0,0,0,2,cyt 
594,0,0.000343862750106,34.78029275,33.066399934,3,10,0.137931034483,0.147368421053,0.357142857143,0.135363790186,0.0113636363636,0.142857142857,24,0.127551020408,0,0,0,0,2,cyt 
1072,0,0.0,30.5059685,36.5658553261,2,7,0.240740740741,0.0842105263158,0.142857142857,0.125350795136,0.0253164556962,0.25,21,0.116322701689,0,0,0,0,2,cyt 
590,0,0.00395177599383,30.678642,41.7576092449,2,17,0.2,0.115789473684,0.214285714286,0.148211243612,0.0412371134021,0.25,22,0.128424657534,0,0,1.0,0,0,cyt 
1123,0,0.00189531053884,32.8295573125,37.57110366,1,23,0.15,0.147368421053,0.357142857143,0.115178571429,0.0127388535032,0,24,0.104744852283,0,0,0,0,0,cyt 
750,0,0.0,41.519477875,35.8534726792,3,19,0.137254901961,0.0736842105263,0.285714285714,0.132530120482,0.0103092783505,0.142857142857,22,0.153225806452,0,0,0,0,2,cyt 
554,0,3.62171268498e-05,28.965332625,38.0521423222,2,18,0.274193548387,0.115789473684,0.5,0.137931034483,0.0365853658537,0.05,26,0.100364963504,0,0,0,0,2,cyt 
462,0,0.0,28.802148,37.9845351444,2,13,0.0793650793651,0.0947368421053,0.428571428571,0.187363834423,0.0519480519481,0.0714285714286,24,0.133771929825,0,0,0,0,0,cyt 
734,0,0.004157628086,34.3029778125,37.7111960769,1,11,0.115384615385,0.0315789473684,0.357142857143,0.15047879617,0.0275229357798,0.125,16,0.116758241758,0,0,1.0,0,0,cyt 
432,0,0.00821374926981,29.8144525,37.5528631613,1,4,0.09375,0.0315789473684,0.285714285714,0.156177156177,0.0625,0.25,21,0.107981220657,0,0,0,0,0,cyt 
401,0,0.000693946404812,31.83341225,38.66732111,4,14,0.169230769231,0.189473684211,0.142857142857,0.130653266332,0.0754716981132,0.25,26,0.111392405063,0,0,0,0,0,cyt 
447,0,9.33966343229e-05,31.63615,34.7942934857,1,12,0.207547169811,0.136842105263,0.357142857143,0.0990990990991,0.0172413793103,0.0714285714286,29,0.12925170068,1,0,0,0,2,cyt 
559,0,0.0,33.4003915,33.7745894563,3,12,0.140625,0.157894736842,0.357142857143,0.111510791367,0.027027027027,0.25,26,0.106690777577,1,0,0,0,2,cyt 
546,0,8.43233721756e-06,39.053109375,36.8971240741,5,16,0.181818181818,0.115789473684,0.357142857143,0.112338858195,0.0263157894737,0.125,27,0.103703703704,1,0,0,0,2,cyt 
461,0,2.70244807041e-05,34.331738,37.4888397526,1,7,0.192307692308,0.0736842105263,0.571428571429,0.220524017467,0.0222222222222,0.111111111111,31,0.250549450549,1,0,0,0,2,cyt 
701,0,3.80212032463e-06,31.20845775,33.8496205149,2,15,0.116666666667,0.136842105263,0.0714285714286,0.137535816619,0.047619047619,0.125,20,0.179856115108,0,0,0,0,0,cyt 
247,0,0.0,37.163163125,34.6488195,0,18,0.127272727273,0.168421052632,0.357142857143,0.118852459016,0.0,0.0555555555556,29,0.0954356846473,0,0,1.0,0,0,cyt 
751,0,0.00381341569832,42.7084785,39.8490981684,1,9,0.22641509434,0.168421052632,0.357142857143,0.118983957219,0.0,0.214285714286,17,0.112751677852,1,0,0,0,0,cyt 
196,0,0.000159244516076,37.449769875,35.2860921143,0,16,0.153846153846,0.147368421053,0.5,0.103626943005,0.0344827586207,0.25,31,0.105263157895,1,0,1.0,0,0,cyt 
218,0,0.00883862478327,36.9820585,34.8713393889,2,4,0.140625,0.105263157895,0.357142857143,0.176744186047,0.0576923076923,0.125,21,0.254716981132,0,0,0,0,2,cyt 
1872,3,0.000529973736705,30.19488425,36.4126069796,3,6,0.148148148148,0.252631578947,0.357142857143,0.13215623328,0.0210970464135,0.25,23,0.140407288317,0,0,0,0,0,cyt 
455,0,0.0,34.530285,40.5837287755,0,6,0.214285714286,0.126315789474,0.357142857143,0.183628318584,0.047619047619,0.05,18,0.195991091314,0,0,0,0,0,cyt 
461,0,0.0,34.14700375,38.7172655604,1,8,0.180327868852,0.221052631579,0.357142857143,0.14192139738,0.0175438596491,0.125,31,0.149450549451,0,0,0,0,8,cyt 
436,0,0.10445481633,31.80296125,36.8621994433,0,9,0.26,0.147368421053,0.0,0.173210161663,0.108108108108,0.75,14,0.3,0,0,0,0,0,cyt 
782,0,0.0,34.8232315,35.2808793611,2,10,0.189655172414,0.147368421053,0.214285714286,0.178433889602,0.0149253731343,0.125,23,0.140463917526,0,0,0,0,0,cyt 
798,0,0.0,35.28590975,36.7077432647,1,4,0.119402985075,0.126315789474,0.214285714286,0.133333333333,0.0280373831776,0.25,26,0.116161616162,0,0,0,0,0,cyt 
704,0,3.9859978294e-05,32.065010375,38.6136632549,4,5,0.26,0.0526315789474,0.214285714286,0.148359486448,0.0315789473684,0.125,24,0.136103151862,1,0,1.0,0,2,cyt 
1011,0,0.0824692973337,36.326388,33.2451076522,0,6,0.14,0.0526315789474,0.142857142857,0.167658730159,0.0228571428571,0.25,11,0.149253731343,0,0,0,0,0,cyt 
675,0,0.000516260226849,23.143400625,30.5518664362,2,15,0.140625,0.0631578947368,0.142857142857,0.1875,0.0683760683761,0.25,18,0.198804185351,1,0,0,0,0,cyt 
451,0,0.00201569710665,28.9764275,35.3418040538,2,8,0.0833333333333,0.0631578947368,0.0714285714286,0.196428571429,0.0833333333333,0.25,15,0.184269662921,1,0,0,0,0,cyt 
209,0,0.00080377159939,35.3554485,38.6093900444,1,12,0.171875,0.115789473684,0.0714285714286,0.169902912621,0.0645161290323,0.25,28,0.113300492611,0,0,0,0,2,cyt 
365,1,0.0218495255439,23.4186675,36.4053720638,0,5,0.176470588235,0.115789473684,0.0714285714286,0.21270718232,0.103448275862,0.625,13,0.16713091922,0,0,0,0,0,cyt 
74,0,0.0,33.86089875,33.2150319722,1,2,0.173076923077,0.130434782609,0.5,0.183098591549,0.142857142857,0.125,24,0.176470588235,0,0,0,0,0,cyt 
284,1,0.0,29.128748375,42.8762527629,3,25,0.266666666667,0.2,0.428571428571,0.199288256228,0.075,0.0714285714286,22,0.172661870504,0,0,0,0,0,cyt 
674,0,0.0,28.829918375,32.4548955464,1,3,0.107142857143,0.0631578947368,0.357142857143,0.132637853949,0.0618556701031,0.125,25,0.125748502994,0,0,0,0,0,cyt 
179,1,1.54981239427e-05,43.38743025,38.6425571667,5,11,0.12,0.115789473684,0.5,0.1875,0.1,0.05,27,0.115606936416,0,0,0,0,0,cyt 
574,0,0.0128264026956,34.54104,37.1538041505,2,12,0.2,0.263157894737,0.5,0.0963222416813,0.0535714285714,0.25,24,0.144366197183,0,0,0,0,0,cyt 
945,6,0.00154675933707,36.5040015,39.0631905102,3,7,0.19298245614,0.0631578947368,0.571428571429,0.160297239915,0.0217391304348,0.0714285714286,22,0.188498402556,1,0,0,0,2,cyt 
397,0,0.0341884278297,27.4560675,33.8651378316,1,11,0.264150943396,0.347368421053,0.214285714286,0.116751269036,0.121951219512,0.5,17,0.273657289003,0,0,0,0,0,cyt 
850,21,1.17465972446e-05,38.529816875,35.7024241277,3,10,0.230769230769,0.0736842105263,0.285714285714,0.200708382527,0.0134228187919,0.0714285714286,21,0.222748815166,0,0,1.0,0,0,cyt 
421,0,0.000370516674275,25.302207,37.6552554222,2,4,0.185185185185,0.0631578947368,0.214285714286,0.138755980861,0.108695652174,0.375,18,0.13734939759,0,0,0,0,0,cyt 
346,0,0.00764384093445,31.564225,35.6990764211,1,8,0.118644067797,0.147368421053,0.357142857143,0.122448979592,0.0444444444444,0.5,23,0.120588235294,0,0,0,0,0,cyt 
236,0,9.26661741503e-07,35.853740625,38.9696759687,3,13,0.14,0.0842105263158,0.714285714286,0.128755364807,0.037037037037,0,29,0.139130434783,1,0,1.0,0,2,cyt 
688,0,8.63369239381e-06,45.851421625,37.4973728,1,5,0.310344827586,0.0736842105263,0.357142857143,0.153284671533,0.0116279069767,0,29,0.16715542522,1,0,0,0,2,cyt 
415,5,0.0,31.201576875,39.7209861778,0,8,0.313432835821,0.347368421053,0.357142857143,0.0922330097087,0.0681818181818,0.25,15,0.195599022005,0,0,0,0,2,cyt 
221,0,0.00086304815977,43.421033875,39.08799475,1,11,0.245614035088,0.115789473684,0.428571428571,0.0917431192661,0.0,0,28,0.125581395349,0,0,1.0,0,0,cyt 
134,0,0.000374908366356,44.2686213125,38.2844113152,1,23,0.254237288136,0.147368421053,0.571428571429,0.0992366412214,0.0,0,35,0.1328125,0,0,1.0,1.0,7,mTP 
493,0,0.0,42.7782865,37.7650808679,0,5,0.269841269841,0.136842105263,0.214285714286,0.157142857143,0.0,0.0714285714286,26,0.121149897331,0,0,1.0,0,7,mTP 
172,0,0.00062938008247,43.8995035,38.1095820222,1,10,0.351851851852,0.105263157895,0.357142857143,0.094674556213,0.0,0,30,0.138554216867,0,0,1.0,0,7,mTP 
592,0,0.0,36.14122975,42.7967494615,2,12,0.333333333333,0.126315789474,0.428571428571,0.127334465195,0.0,0.125,24,0.133105802048,0,0,0,0,2,mTP 
533,0,2.65138548998e-05,44.465377875,38.0669561562,2,12,0.16,0.157894736842,0.428571428571,0.116981132075,0.0,0.0555555555556,25,0.129032258065,0,0,1.0,0,0,mTP 
488,0,1.17074126489e-06,36.88914375,37.1986540755,3,11,0.232142857143,0.0842105263158,0.5,0.0742268041237,0.025,0.25,31,0.0829875518672,0,0,1.0,0,7,mTP 
885,0,1.24754823051e-05,39.68359125,39.97784826,3,17,0.172413793103,0.136842105263,0.357142857143,0.120181405896,0.0112359550562,0.125,24,0.114903299204,0,0,0,0,7,mTP 
441,0,3.13462168193e-05,38.93384,39.9506113478,4,12,0.26,0.115789473684,0.285714285714,0.0890410958904,0.0204081632653,0.125,27,0.101149425287,0,0,0,0,7,mTP 
63,0,0.00831899257491,34.5799715625,37.1575120417,0,6,0.117647058824,0.120689655172,0.285714285714,0.35,0.1875,0,19,0.122807017544,0,0,1.0,0,7,mTP 
318,0,0.000351637182518,46.6047245,40.3080553148,2,8,0.152542372881,0.0947368421053,0.428571428571,0.161904761905,0.0,0,23,0.166666666667,0,0,1.0,0,0,mTP 
580,0,7.51596229132e-05,43.9173215,40.850945383,2,7,0.191176470588,0.0315789473684,0.428571428571,0.149046793761,0.0,0.125,26,0.108013937282,0,0,0,0,0,mTP 
67,0,0.0,39.024264375,38.574127,0,8,0.183333333333,0.161290322581,0.5,0.140625,0.0,0.0714285714286,25,0.229508196721,0,0,1.0,0,0,mTP 
61,0,7.34894314658e-05,35.9530216875,37.9375741224,1,11,0.320754716981,0.285714285714,0.571428571429,0.051724137931,0.0,0,29,0.0727272727273,0,0,1.0,0,7,mTP 
525,0,0.000153659579328,43.786145125,40.2483123796,3,15,0.213114754098,0.168421052632,0.285714285714,0.0996168582375,0.0,0.0555555555556,26,0.100192678227,0,0,1.0,0,7,mTP 
165,0,0.000117923785998,49.78533525,39.2120433551,2,22,0.211538461538,0.0842105263158,0.428571428571,0.0864197530864,0.0,0,25,0.125786163522,0,0,1.0,0,7,mTP 
244,0,0.000109288535863,42.55731125,37.446727581,3,17,0.280701754386,0.0421052631579,0.642857142857,0.112033195021,0.0,0,26,0.117647058824,0,0,1.0,0,0,mTP 
311,0,0.000918643285193,37.16754875,40.0253871758,1,18,0.169491525424,0.136842105263,0.357142857143,0.113636363636,0.0,0.25,26,0.101639344262,0,0,1.0,0,7,mTP 
220,0,0.000173108592672,44.7538245,38.1135105673,4,28,0.411764705882,0.136842105263,0.357142857143,0.073732718894,0.0,0.0714285714286,33,0.0794392523364,0,0,1.0,0,7,mTP 
412,0,0.000117921929546,41.7529036875,38.5872008889,3,19,0.301587301587,0.189473684211,0.5,0.110024449878,0.0,0,24,0.14039408867,0,0,0,0,0,mTP 
460,0,2.56637857916e-05,32.3688300625,37.5339675824,3,13,0.206896551724,0.115789473684,0.857142857143,0.120350109409,0.0169491525424,0.125,29,0.11013215859,0,0,0,0,0,mTP 
453,0,8.87499326915e-05,42.753261875,38.7184645094,3,22,0.346153846154,0.147368421053,0.571428571429,0.0822222222222,0.0,0.0714285714286,26,0.116331096197,0,0,1.0,0,0,mTP 
630,0,0.0,40.62991975,41.2309509126,2,4,0.142857142857,0.0526315789474,0.357142857143,0.151515151515,0.0,0.0714285714286,23,0.110576923077,0,0,0,0,0,mTP 
389,0,9.11100073597e-05,35.521750625,37.8572227097,3,8,0.174603174603,0.0842105263158,0.714285714286,0.134715025907,0.0,0.125,25,0.135770234987,0,0,0,0,0,mTP 
258,0,0.0,39.43275475,36.1467596311,4,7,0.18,0.115789473684,0.428571428571,0.149019607843,0.0,0.0555555555556,27,0.115079365079,0,1,1.0,0,0,mTP 
353,0,0.000101460028181,34.4372876875,38.0056296264,2,8,0.14,0.0315789473684,0.357142857143,0.145714285714,0.025,0,26,0.118155619597,0,0,0,0,0,mTP 
361,0,2.2245263077e-05,46.540785875,38.8242956495,4,21,0.529411764706,0.0736842105263,0.571428571429,0.156424581006,0.0,0.125,29,0.12676056338,0,0,0,0,0,mTP 
106,0,0.000144943250164,40.481191,37.4583481609,4,10,0.179104477612,0.126315789474,0.571428571429,0.116504854369,0.0769230769231,0.0555555555556,26,0.07,0,0,1.0,0,0,mTP 
278,0,0.0,35.69039525,36.8031611959,3,12,0.208955223881,0.0631578947368,0.571428571429,0.101818181818,0.0571428571429,0.125,21,0.0955882352941,0,0,1.0,0,7,mTP 
797,0,0.00189033100429,39.7786755625,42.9073277347,2,17,0.303571428571,0.136842105263,0.357142857143,0.130982367758,0.0,0.125,27,0.152970922882,0,0,0,0,0,mTP 
404,1,0.00242351349243,26.8725275,42.3340222637,1,3,0.121212121212,0.136842105263,0.214285714286,0.159600997506,0.0952380952381,0.625,14,0.120603015075,0,0,0,0,0,mTP 
1117,0,0.00308442921705,38.17686875,41.3178097766,1,14,0.242424242424,0.0736842105263,0.428571428571,0.125673249551,0.00704225352113,0.375,22,0.133213321332,0,0,0,0,0,mTP 
499,0,6.92898009432e-05,42.905640875,40.089602495,3,13,0.241935483871,0.189473684211,0.214285714286,0.125,0.0,0.125,31,0.105476673428,0,0,1.0,0,7,mTP 
1018,0,6.14009402752e-05,36.82303775,40.1622198384,1,8,0.2,0.0842105263158,0.642857142857,0.122167487685,0.0,0.125,26,0.132411067194,0,0,1.0,0,7,mTP 
453,0,4.05781763268e-06,39.43981,44.8538206598,4,5,0.0545454545455,0.0421052631579,0.428571428571,0.146666666667,0.047619047619,0,21,0.120805369128,0,0,0,0,0,mTP 
761,0,3.98049723713e-05,44.32843825,41.4905867379,0,9,0.15625,0.168421052632,0.5,0.116094986807,0.0,0.0555555555556,24,0.131125827815,0,0,1.0,0,0,mTP 
819,0,0.000547900186982,47.481366125,40.3563339159,0,14,0.211538461538,0.136842105263,0.357142857143,0.111519607843,0.0,0,26,0.152521525215,0,0,1.0,0,0,mTP 
437,0,6.44304521837e-07,44.3446726875,40.6994209149,5,24,0.354838709677,0.105263157895,0.5,0.103686635945,0.0,0,27,0.092807424594,0,0,1.0,0,0,mTP 
162,0,0.0,36.300352625,40.1573742222,3,9,0.172413793103,0.0736842105263,0.571428571429,0.182389937107,0.0,0.0555555555556,25,0.134615384615,0,0,1.0,0,0,mTP 
189,0,0.00163235684591,32.386999125,36.8875511546,1,10,0.253968253968,0.0947368421053,0.285714285714,0.145161290323,0.111111111111,0.125,24,0.125683060109,1,0,1.0,0,2,mTP 
386,0,0.000125459858227,43.730311875,35.4922284579,3,13,0.166666666667,0.105263157895,0.428571428571,0.109660574413,0.0,0.125,26,0.115789473684,0,0,1.0,0,0,mTP 
138,0,0.000106017540475,43.197601625,38.409173198,3,7,0.191176470588,0.2,0.642857142857,0.133333333333,0.0,0,25,0.174242424242,0,0,1.0,0,0,mTP 
430,0,0.000416120449174,42.595944,37.1378261923,3,10,0.218181818182,0.105263157895,0.285714285714,0.114754098361,0.063829787234,0.0714285714286,24,0.117924528302,1,0,0,0,2,mTP 
174,0,6.43212090241e-05,42.774077375,36.4914418673,2,11,0.19298245614,0.157894736842,0.5,0.140350877193,0.0,0.0555555555556,27,0.166666666667,0,0,1.0,0,7,mTP 
400,0,0.0,46.285557125,39.2608595,1,8,0.265625,0.147368421053,0.428571428571,0.11838790932,0.0,0,30,0.111675126904,0,0,1.0,0,7,mTP 
150,0,0.0,42.762680375,37.9742663646,2,12,0.160714285714,0.0842105263158,0.571428571429,0.108843537415,0.0,0.125,26,0.125,1,0,1.0,0,2,mTP 
228,0,0.0,42.4003683125,39.2833949515,0,14,0.245901639344,0.115789473684,0.571428571429,0.195555555556,0.0,0,26,0.157657657658,0,0,1.0,0,7,mTP 
621,0,0.00202053749501,41.4829589375,40.5349526082,1,28,0.352941176471,0.178947368421,0.285714285714,0.118122977346,0.0,0.125,23,0.0991869918699,0,0,1.0,0,7,mTP 
459,0,0.000221209443714,33.963101625,39.3113490962,2,16,0.283018867925,0.168421052632,0.642857142857,0.107456140351,0.0,0.125,30,0.0949227373068,0,0,1.0,0,0,mTP 
592,0,0.0,38.83425075,41.6370784891,1,22,0.28813559322,0.263157894737,0.642857142857,0.101867572156,0.0,0.125,23,0.102389078498,0,0,1.0,0,0,mTP 
812,0,0.001736311391,44.16532775,39.9998698901,3,12,0.293103448276,0.0526315789474,0.428571428571,0.163164400494,0.0,0.125,25,0.116625310174,0,0,0,0,8,mTP 
498,0,0.0,41.95049375,40.1198673366,1,15,0.5,0.126315789474,0.571428571429,0.107070707071,0.0,0.125,19,0.119918699187,0,0,1.0,0,0,mTP 
686,0,0.0,38.17461525,40.8444710222,1,13,0.257575757576,0.0631578947368,0.357142857143,0.10541727672,0.0,0.05,27,0.105882352941,0,0,1.0,0,2,mTP 
585,0,3.03543927142e-05,41.3636935,38.5391769423,2,12,0.222222222222,0.157894736842,0.642857142857,0.0962199312715,0.0,0,30,0.107081174439,0,0,0,0,0,mTP 
402,0,0.000810331061354,45.263828125,41.5248935098,3,24,0.254545454545,0.105263157895,0.357142857143,0.115288220551,0.0,0,30,0.143939393939,0,0,1.0,0,0,mTP 
309,0,0.000416614718693,42.45084575,40.4493158911,3,13,0.413793103448,0.115789473684,0.428571428571,0.117647058824,0.0,0.125,24,0.135313531353,0,0,0,0,0,mTP 
669,0,3.5965962144e-06,45.86708675,42.5752421346,3,19,0.191176470588,0.105263157895,0.428571428571,0.108108108108,0.0,0,27,0.10407239819,0,0,0,0,0,mTP 
169,1,0.000138943966827,42.54180225,41.3587477255,2,9,0.21568627451,0.105263157895,0.571428571429,0.156626506024,0.0,0.0714285714286,25,0.104294478528,0,0,1.0,0,0,mTP 
146,0,0.0,40.83611075,38.8836618641,1,8,0.218181818182,0.0736842105263,0.5,0.125874125874,0.0,0.125,28,0.0928571428571,0,0,1.0,0,0,mTP 
190,0,3.3991002346e-05,44.631016,43.091152785,4,11,0.253968253968,0.115789473684,0.428571428571,0.117647058824,0.0,0.0714285714286,23,0.0815217391304,0,0,1.0,0,7,mTP 
250,7,0.0658212326705,43.87110525,42.6334073,3,16,0.258064516129,0.0947368421053,0.357142857143,0.12955465587,0.0,0.125,28,0.118852459016,0,0,1.0,0,7,mTP 
185,0,0.0,45.899029125,40.0153057143,4,5,0.186440677966,0.115789473684,0.357142857143,0.131868131868,0.0,0,27,0.150837988827,0,0,1.0,0,7,mTP 
165,0,0.0,45.632473625,40.078732902,2,16,0.277777777778,0.136842105263,0.571428571429,0.0864197530864,0.0,0,28,0.0754716981132,0,0,0,0,7,mTP 
414,2,0.0,44.69122325,40.9629847778,1,12,0.259259259259,0.105263157895,0.428571428571,0.121654501217,0.0,0,26,0.129901960784,0,0,1.0,0,7,mTP 
1133,0,0.00373976893125,45.62754475,40.8867294639,2,13,0.267857142857,0.0842105263158,0.5,0.171681415929,0.0,0,29,0.166814551908,0,0,1.0,0,7,mTP 
266,0,0.00032827179168,42.329844375,38.95527231,2,13,0.166666666667,0.136842105263,0.5,0.148288973384,0.0,0.0714285714286,27,0.188461538462,0,0,1.0,0,0,mTP 
638,0,0.0,33.4024535,36.8668819717,2,10,0.2,0.126315789474,0.571428571429,0.103937007874,0.0285714285714,0.125,31,0.0854430379747,0,0,1.0,0,7,mTP 
520,0,0.0,43.02201875,41.2025712941,1,15,0.229508196721,0.105263157895,0.5,0.16247582205,0.0,0.25,25,0.107003891051,0,0,1.0,0,7,mTP 
511,0,0.0,41.348545,41.9723154804,1,21,0.258620689655,0.0736842105263,0.5,0.139763779528,0.0,0.125,25,0.10099009901,0,0,0,0,0,mTP 
577,0,0.0,46.42940775,39.884631215,4,22,0.230769230769,0.0947368421053,0.428571428571,0.0923344947735,0.0,0.05,26,0.138353765324,0,0,1.0,0,7,mTP 
462,0,0.0,47.993312125,38.1783081731,2,11,0.32,0.0947368421053,0.214285714286,0.128540305011,0.0,0.05,26,0.133771929825,0,0,1.0,0,7,mTP 
561,1,0.0,37.44050125,41.7453502174,3,10,0.254545454545,0.115789473684,0.642857142857,0.134408602151,0.0,0.0555555555556,24,0.126126126126,0,1,0,0,0,mTP 
470,4,2.0774024775e-05,41.1340875,39.9794850426,3,9,0.223880597015,0.136842105263,0.5,0.139186295503,0.0,0,25,0.116379310345,0,0,0,0,0,mTP 
664,0,2.33595777048e-05,42.950068875,41.604772022,5,8,0.16,0.115789473684,0.5,0.195158850227,0.0,0,26,0.153495440729,0,1,0,0,0,mTP 
