@RELATION /share/usr/briese/Pythonscrips/models/multiloc_plants_dbm_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Peroxi_signal1 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal12 numeric 
@ATTRIBUTE Chloro_signal2 numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-20|hydrophob numeric 
@ATTRIBUTE property_sum|1-10|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-50|charge numeric 
@ATTRIBUTE letterCount|1-50|S|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-80|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-120|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1-120|lysine|K numeric 
@ATTRIBUTE letterCount|1-120|F|aminoacid numeric 
@ATTRIBUTE letterCount|1-120|W|aminoacid numeric 
@ATTRIBUTE Paacount|d=2|1-100|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|-40--1|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacount|1-30|charge_negative|1 numeric 
@ATTRIBUTE Paacount|d=3|1-20|structure_helix|1 numeric 
@ATTRIBUTE minPaacount|1--1|structure_helix|1 numeric 
@ATTRIBUTE letterCount|1-20|2|size_large numeric 
@ATTRIBUTE maxPaacount|1--1|hydroxylated_hydroxy|1 numeric 
@ATTRIBUTE Paacount|d=2|1--1|aliphatic_helix_uncharged|1 numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_cTP numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE response {cyt,cTP,ER,ex,gol,mTP,nuc,per,mem,vac,cyt_nuc,ex_mem,cyt_mem,cyt_mTP,nuc_mTP,ER_ex,ex_nuc} 
 
@DATA 
41,9,0.0,5.775,1.037,-3.308,0,0.103251833333,52.642,42.8817276471,5,0,0,0,0,3,0.0526315789474,0.027027027027,0.0666666666667,0.0,0.00789473684211,8,0.264705882353,0.189189189189,0,0,0,0,0,0,cyt 
968,18,0.0,4.513,2.652,-1.762,0,0.283262333333,57.057,42.8205465814,6,0.00333333333333,0.00934579439252,0.00980392156863,3,1,0.0309278350515,0.0526315789474,0.0357142857143,0.375,0.00961485021953,7,0.16281512605,0.221991701245,0,0,0,0,0,1,cyt 
415,27,0.0,5.187,3.836,-0.542,0,0.279697611111,59.332,43.0761926279,3,0.00810810810811,0,0.027027027027,4,2,0.0618556701031,0.0789473684211,0,0.1875,0.0129575207053,8,0.100985221675,0.287104622871,0,0,0,0,0,0,cyt 
384,36,0.0,7.698,4.2,-2.184,0,0.152170722222,45.041,33.8368900465,3,0.00649350649351,0.00892857142857,0.0188679245283,7,2,0.0721649484536,0.0789473684211,0.1,0.1875,0.0114542554734,4,0.119891008174,0.289473684211,0,0,0,0,0,0,cyt 
411,45,0.0,6.73,4.175,-1.097,1,0.212169055556,57.709,26.9773020465,8,0.00198412698413,0.00869565217391,0.0176991150442,5,2,0.0515463917526,0.0526315789474,0.107142857143,0.1875,0.0122807017544,6,0.128205128205,0.275184275184,0,0,0,0,0,0,cyt 
193,9,0.0,7.797,4.203,-1.273,1,0.292345222222,50.861,37.3303272791,1,0.00333333333333,0,0.00869565217391,9,1,0.020618556701,0.0789473684211,0.0454545454545,0.0625,0.0141297366731,4,0.0893854748603,0.417989417989,0,0,0,0,0,1,cyt 
756,36,0.0,4.461,3.857,-2.152,0,0.1411605,61.662,39.3038149535,1,0.0131578947368,0,0,2,0,0.0,0.0789473684211,0.0909090909091,0.0625,0.0123165055496,15,0.100929614874,0.176861702128,0,0,0,0,0,0,cyt 
657,45,0.0,5.719,2.318,-1.013,0,0.100270777778,59.54,33.8340149302,5,0.00877192982456,0,0.00884955752212,6,0,0.020618556701,0.0789473684211,0.157894736842,0.3125,0.00893743793446,13,0.0976744186047,0.156202143951,0,0,0,0,0,0,cyt 
665,54,0.0,6.238,1.808,-2.512,0,0.146652166667,61.662,36.6628888605,3,0.00877192982456,0,0,2,1,0.0,0.0789473684211,0.0909090909091,0.0625,0.0103359173127,14,0.122480620155,0.18154311649,0,0,0,0,0,0,cyt 
617,36,0.0,4.662,2.276,-2.26,0,0.147458111111,62.129,40.2420766512,1,0.00877192982456,0,0,3,0,0.0,0.0263157894737,0.0384615384615,0.1875,0.0113917343695,14,0.109090909091,0.182707993475,0,0,0,0,0,0,cyt 
415,45,0.0,5.54,3.163,-0.745,0,0.262383888889,57.304,41.5135674419,13,0.0015873015873,0,0,2,0,0.0618556701031,0.0526315789474,0.0434782608696,0.0,0.0148276783329,6,0.134474327628,0.265206812652,0,0,0,0,0,0,cyt 
406,45,0.0,5.453,4.399,-2.209,0,0.229004555556,65.247,39.4543377209,0,0.00438596491228,0,0.0172413793103,5,1,0.0412371134021,0.0526315789474,0.0555555555556,0.5625,0.012987012987,9,0.0872817955112,0.276119402985,0,0,0,0,0,1,cyt 
195,18,0.0,6.044,2.668,-1.945,0,0.216249333333,46.64,33.933882,5,0.0128205128205,0,0,4,1,0.0515463917526,0.131578947368,0.0666666666667,0.3125,0.0133091349062,7,0.0994764397906,0.219895287958,0,0,0,0,0,1,cyt 
296,27,0.0,6.039,3.323,-1.734,0,0.270856944444,56.181,40.9446593953,5,0.00649350649351,0,0.00854700854701,4,1,0.103092783505,0.131578947368,0.037037037037,0.1875,0.0137799043062,6,0.129032258065,0.263698630137,0,0,0,0,0,0,cyt 
196,9,0.0,6.966,3.675,-3.342,1,0.105463833333,53.549,33.8921153953,4,0.00176056338028,0.00925925925926,0,6,0,0.0412371134021,0.236842105263,0.0952380952381,0.125,0.00948033707865,8,0.217142857143,0.161458333333,0,0,0,0,0,0,cyt 
497,18,0.0,3.817,3.107,-1.701,0,0.188321166667,52.844,33.0997216047,6,0.00228310502283,0.00862068965517,0.00934579439252,10,1,0.0412371134021,0.210526315789,0.125,0.125,0.0111676249447,7,0.0989690721649,0.255578093306,0,0,0,0,0,1,cyt 
142,27,0.0,4.577,2.78,-2.286,0,0.333771277778,54.736,35.5262125349,1,0.00176056338028,0.00961538461538,0.0373831775701,10,3,0.0927835051546,0.0185185185185,0.0625,0.25,0.0148254423721,9,0.0820895522388,0.195652173913,0,0,0,0,0,1,cyt 
455,27,0.0,5.952,3.174,-1.527,0,0.254955333333,52.782,36.265577814,5,0.0128205128205,0.00877192982456,0.01,11,2,0.113402061856,0.157894736842,0.0588235294118,0.1875,0.0134439359268,8,0.0844748858447,0.248337028825,0,0,0,0,0,0,cyt 
119,36,0.0,5.106,3.461,-1.56,0,0.355288111111,54.892,37.7669499767,5,0.0384615384615,0.0192307692308,0.00854700854701,4,5,0.154639175258,0.236842105263,0,0.125,0.0112781954887,11,0.222222222222,0.304347826087,0,0,0,0,0,0,cyt 
387,18,0.0,6.343,2.959,-2.173,1,0.247759166667,53.219,29.4262837442,3,0.0128205128205,0.00990099009901,0.0175438596491,5,5,0.134020618557,0.0789473684211,0.133333333333,0.4375,0.0122231809031,11,0.100543478261,0.276762402089,0,0,0,0,0,0,cyt 
356,63,0.0,4.728,2.708,-0.92,0,0.188271555556,56.896,40.0235514884,6,0.0128205128205,0,0.01,5,0,0.0103092783505,0.0263157894737,0.04,0.25,0.0131971720346,10,0.170454545455,0.170454545455,0,0,0,0,0,1,cyt 
3214,9,0.0,3.966,3.928,-2.044,0,0.147162722222,68.82,43.8929593488,2,0.0512820512821,0,0.00980392156863,4,0,0.0618556701031,0.0526315789474,0.05,0.4375,0.0116867489739,11,0.0930159724397,0.192211838006,0,0,0,0,0,1,cyt 
765,0,0.0,5.942,3.873,-2.92,1,0.284246222222,54.252,31.8551469535,3,0.0128205128205,0,0.00970873786408,3,1,0.0309278350515,0.027027027027,0.0740740740741,0.5625,0.0106112054329,5,0.128859060403,0.260183968463,0,0,0,0,0,1,cyt 
659,45,0.0,4.672,4.103,-1.669,1,0.290804833333,51.0,43.2072553023,4,0.0128205128205,0,0.0338983050847,7,0,0.0927835051546,0.157894736842,0,0.125,0.0102293350932,13,0.125960061444,0.227480916031,0,1,0,0,0,1,cyt 
384,18,0.0,6.105,3.788,-2.153,1,0.224487277778,51.506,36.238717907,2,0.012987012987,0.00884955752212,0.01,4,1,0.0618556701031,0.0789473684211,0.105263157895,0.1875,0.0132783882784,12,0.104838709677,0.281578947368,0,0,0,0,0,0,cyt 
303,36,0.0,6.567,3.995,-1.239,0,0.227611833333,61.407,34.4384472093,2,0.00352112676056,0,0.0172413793103,5,2,0.0515463917526,0.0540540540541,0.12,0.25,0.0136244867488,11,0.153583617747,0.284280936455,0,0,0,0,0,0,cyt 
934,36,0.0,4.889,4.409,-1.076,0,0.240742666667,56.781,36.5726856977,5,0.00198412698413,0,0.00961538461538,1,0,0.0927835051546,0.0789473684211,0.0416666666667,0.1875,0.0139505389981,9,0.0791757049892,0.344086021505,0,0,0,0,0,0,cyt 
934,27,0.0,4.514,5.846,-1.647,0,0.150523888889,51.587,38.6577835349,2,0.00438596491228,0,0.00990099009901,2,0,0.0927835051546,0.0789473684211,0.0909090909091,0.3125,0.0129128956015,12,0.0777537796976,0.324731182796,0,0,0,0,0,0,cyt 
637,54,0.0,5.692,2.399,-2.366,0,0.185395555556,43.972,32.3632177674,0,0.00333333333333,0,0.0347826086957,3,1,0.0309278350515,0.0526315789474,0.190476190476,0.0,0.0109364319891,9,0.113744075829,0.199052132701,0,0,0,0,0,1,cyt 
341,36,0.0,5.975,2.515,-3.059,0,0.128920666667,65.266,34.8885666512,4,0.0011655011655,0,0.029702970297,5,1,0.0412371134021,0.0405405405405,0.214285714286,0.0625,0.0108552631579,10,0.122023809524,0.246290801187,0,0,0,0,0,1,cyt 
298,18,0.0,4.895,2.046,-0.811,0,0.238909166667,55.055,43.2729161395,10,0.0128205128205,0.00980392156863,0.00909090909091,0,0,0.0,0.105263157895,0,0.375,0.0159604788144,8,0.185964912281,0.19387755102,0,0,0,0,0,0,cyt 
2182,54,0.0,6.063,3.729,-1.449,0,0.172263055556,58.285,33.9540856279,4,0.025641025641,0,0.0178571428571,4,0,0.0309278350515,0.0789473684211,0.0769230769231,0.1875,0.0113251662242,8,0.141279337322,0.224977043159,0,0,0,0,0,1,cyt 
556,36,0.0,4.556,4.358,-2.814,0,0.3094355,48.575,34.069820907,3,0.0128205128205,0.00925925925926,0.0280373831776,5,1,0.0927835051546,0.0789473684211,0.0833333333333,0.125,0.00953006901084,8,0.0878504672897,0.271739130435,0,0,0,0,0,0,cyt 
500,0,0.0,4.597,4.027,-1.203,0,0.182771388889,54.791,34.1987824419,10,0,0.00854700854701,0.00970873786408,3,0,0.020618556701,0.0263157894737,0.1,0.3125,0.0107680474673,3,0.0907258064516,0.241935483871,0,0,0,0,0,0,cyt 
260,12,0.0,5.179,2.562,-2.381,0,0.202990777778,48.834,26.7295854419,7,0,0,0.018691588785,5,3,0.0927835051546,0.037037037037,0.0555555555556,0.0,0.00856481481481,8,0.151750972763,0.21875,0,0,0,0,0,0,cyt 
260,18,0.0,5.179,2.444,-3.177,0,0.181949166667,47.964,34.0765617674,7,0,0,0.00990099009901,6,3,0.0824742268041,0.0277777777778,0.0833333333333,0.0,0.0111111111111,9,0.120622568093,0.234375,0,0,0,0,0,0,cyt 
260,18,0.0,5.923,3.138,-2.823,0,0.2113435,47.165,32.3351587442,9,0.00438596491228,0,0.00970873786408,4,3,0.0721649484536,0.0526315789474,0.0526315789474,0.125,0.0118055555556,8,0.160784313725,0.234375,0,0,0,0,0,0,cyt 
235,27,0.0,5.649,2.861,-2.224,0,0.133233666667,57.0,35.8551065116,9,0.0027027027027,0,0.019801980198,6,2,0.0927835051546,0.0526315789474,0.05,0.0,0.0108527131783,8,0.132743362832,0.242424242424,0,0,0,0,0,0,cyt 
260,27,0.0,5.34,3.355,-3.08,0,0.159141,44.658,35.7402851163,6,0.00438596491228,0,0.00990099009901,5,3,0.0824742268041,0.0789473684211,0.0869565217391,0.25,0.0111111111111,9,0.114173228346,0.2421875,0,0,0,0,0,0,cyt 
259,18,0.0,5.759,3.277,-3.072,0,0.171919777778,56.028,34.5733893256,1,0.00649350649351,0,0.0181818181818,4,3,0.0721649484536,0.105263157895,0.0454545454545,0.3125,0.013249651325,11,0.116935483871,0.270588235294,0,0,0,0,0,0,cyt 
259,18,0.0,4.486,2.501,-3.202,0,0.186249333333,54.564,38.9794632093,5,0.00438596491228,0,0.01,5,3,0.0824742268041,0.131578947368,0.0909090909091,0.25,0.010632780083,11,0.1,0.286274509804,0,0,0,0,0,0,cyt 
259,27,0.0,6.254,3.237,-3.439,0,0.182744444444,61.438,38.480014186,4,0.00877192982456,0,0.0192307692308,5,3,0.0927835051546,0.0789473684211,0.0588235294118,0.375,0.0125523012552,12,0.107883817427,0.274509803922,0,0,0,0,0,0,cyt 
259,9,0.0,4.711,2.942,-2.831,0,0.237237222222,54.961,34.5391386977,5,0.00133689839572,0,0.00934579439252,3,4,0.0618556701031,0.0789473684211,0.0666666666667,0.1875,0.010460251046,11,0.137096774194,0.239215686275,0,0,0,0,0,0,cyt 
821,36,0.0,6.17,3.308,-1.013,0,0.230075944444,53.556,38.4648865581,7,0.00540540540541,0,0.018018018018,7,1,0.0618556701031,0.210526315789,0,0.1875,0.0113157894737,4,0.0833333333333,0.25458996328,0,0,0,0,0,1,cyt 
828,27,0.0,4.58,3.826,-2.461,0,0.228454222222,57.18,36.3220144651,1,0.00333333333333,0,0.0188679245283,6,1,0.020618556701,0.105263157895,0.0909090909091,0.5625,0.012101210121,10,0.0852618757613,0.266990291262,0,0,0,0,0,1,cyt 
953,36,0.0,5.719,4.645,-3.188,0,0.149622388889,43.094,35.426467907,4,0.0384615384615,0.00854700854701,0.00925925925926,4,1,0.103092783505,0.131578947368,0.0909090909091,0.0625,0.0147955726225,13,0.133262260128,0.280295047418,0,0,0,0,0,1,cyt 
536,27,0.0,5.236,1.988,-1.972,0,0.156762722222,36.84,32.6318809302,4,0.0128205128205,0,0.01,3,1,0.103092783505,0.00925925925926,0.111111111111,0.0625,0.0140010219724,8,0.131931166348,0.186090225564,0,0,0,0,0,1,cyt 
1147,45,0.0,5.54,3.193,-2.521,0,0.174040611111,44.538,33.6137789767,1,0.0128205128205,0,0.01,3,1,0.0618556701031,0.131578947368,0.181818181818,0.125,0.0121529400767,11,0.137046861185,0.192475940507,0,0,0,0,0,1,cyt 
1024,18,0.0,5.754,2.936,-1.187,0,0.290930888889,57.765,34.1948673023,1,0.00649350649351,0.00847457627119,0.0194174757282,7,2,0.123711340206,0.131578947368,0.1,0.1875,0.014377918875,11,0.1036889332,0.271568627451,0,0,0,0,0,1,cyt 
1004,18,0.0,5.268,3.239,-1.193,0,0.226523444444,56.489,39.0338282791,3,0.025641025641,0.00980392156863,0.00961538461538,4,1,0.0824742268041,0.105263157895,0.125,0.25,0.0121951219512,10,0.141557128413,0.22,0,0,0,0,0,1,cyt 
1040,45,0.0,5.321,6.111,-2.276,0,0.174991111111,49.459,30.5775157674,8,0.0512820512821,0.00862068965517,0.00970873786408,3,5,0.113402061856,0.131578947368,0.142857142857,0.125,0.0156500180776,9,0.134559535334,0.313706563707,0,0,0,0,0,1,cyt 
497,36,0.0,5.013,2.451,-3.192,0,0.171624333333,46.748,38.3031145116,3,0.0015873015873,0,0.0258620689655,4,0,0.0309278350515,0.0789473684211,0.0555555555556,0.125,0.0132684652808,8,0.0851926977688,0.229208924949,0,0,0,0,0,0,cyt 
161,54,0.0,5.434,1.646,-1.916,0,0.210478055556,63.253,32.7125410233,1,0.00649350649351,0,0.0285714285714,7,2,0.0515463917526,0.0789473684211,0.125,0.25,0.012037037037,11,0.0486111111111,0.197452229299,0,0,0,0,0,0,cyt 
189,9,0.0,4.809,2.074,-1.39,0,0.171239388889,48.106,39.1499528837,4,0.0194805194805,0,0.00970873786408,5,1,0.0309278350515,0.0526315789474,0.04,0.3125,0.015350877193,8,0.123529411765,0.27027027027,0,0,0,0,0,0,cyt 
906,0,0.0,6.109,3.322,-2.36,1,0.188752722222,59.947,39.4714568372,6,0.00649350649351,0.00925925925926,0.0260869565217,3,1,0.0515463917526,0.105263157895,0,0.4375,0.00921796015462,2,0.161290322581,0.211751662971,0,0,0,0,0,1,cyt 
550,27,0.0,6.556,3.43,-2.901,0,0.1959345,47.603,39.4597651628,6,0.00333333333333,0.00884955752212,0.0462962962963,3,2,0.0515463917526,0.131578947368,0.0416666666667,0.25,0.0112426624216,5,0.0924528301887,0.296703296703,0,0,0,0,0,0,cyt 
378,45,0.0,4.212,2.592,-2.524,0,0.112562833333,48.832,32.9285873023,3,0.00438596491228,0.00917431192661,0.0363636363636,2,4,0.0309278350515,0.0789473684211,0.153846153846,0.0,0.0114993365767,8,0.0735694822888,0.160427807487,0,0,0,0,0,0,cyt 
598,9,0.0,0,3.656,-2.749,0,0.255266666667,60.686,40.8093693023,9,0,0,0.025641025641,4,0,0.0309278350515,0.0263157894737,0.0454545454545,0.125,0.00994253397793,9,0.151770657673,0.210437710438,0,0,0,0,0,1,cyt 
274,27,0.25,6.009,3.692,-2.205,1,0.229146555556,49.275,31.4146216744,4,0.0128205128205,0.00943396226415,0,2,0,0.103092783505,0.0789473684211,0.0588235294118,0.25,0.0126898273351,7,0.0787401574803,0.285185185185,0,0,0,0,0,1,cyt 
537,36,0.0,4.768,3.372,-2.633,0,0.291056722222,51.507,39.0933203023,3,0.0128205128205,0.00990099009901,0.0176991150442,2,8,0.113402061856,0.0810810810811,0.0909090909091,0.25,0.0124439004488,9,0.108818011257,0.292682926829,0,0,0,0,0,0,cyt 
405,0,0.0,6.153,3.482,-3.215,0,0.241701611111,50.361,35.4612545581,5,0.00198412698413,0.00952380952381,0.00909090909091,6,1,0.0412371134021,0.0540540540541,0.0740740740741,0.25,0.012987012987,11,0.0992366412214,0.294264339152,0,0,0,0,0,0,cyt 
194,18,0.0,5.193,2.211,-1.397,0,0.1222955,59.683,35.273300186,7,0.0128205128205,0,0.00970873786408,10,0,0.020618556701,0.0789473684211,0.12,0.0625,0.0115606936416,13,0.122340425532,0.173684210526,0,0,0,0,0,0,cyt 
132,9,0.0,6.793,4.778,-0.191,0,0.190893166667,61.808,45.9711774884,5,0,0.0254237288136,0,0,7,0.0721649484536,0.0810810810811,0,0.375,0.0104112441437,10,0.233870967742,0.25,0,0,0,0,0,0,cyt 
248,27,0.0,4.696,2.552,-2.733,1,0.332964833333,48.886,29.3270197674,1,0.00104166666667,0,0,3,1,0.0103092783505,0.105263157895,0.0740740740741,0.4375,0.00973800139114,4,0.101321585903,0.204918032787,0,0,0,0,0,1,cyt 
229,27,0.0,4.566,1.708,-1.928,1,0.225993111111,47.221,25.7670557209,6,0,0,0.00892857142857,6,1,0.0103092783505,0.0789473684211,0.181818181818,0.125,0.0103672985782,6,0.0863636363636,0.191111111111,0,0,0,0,0,1,cyt 
219,9,0.0,5.413,1.473,-2.272,0,0.201277611111,48.508,30.0908614419,4,0.025641025641,0,0.0176991150442,4,1,0.020618556701,0.0540540540541,0.181818181818,0.25,0.0108984582669,7,0.0980392156863,0.190697674419,0,0,0,0,0,1,cyt 
1675,0,0.0,4.432,6.634,-3.193,1,0.268228888889,58.491,33.8918495349,2,0.00649350649351,0,0.0190476190476,5,2,0.154639175258,0.0526315789474,0,0.25,0.0127283141348,15,0.0935251798561,0.271693596649,0,0,0,0,0,0,cyt 
1678,9,0.0,5.546,3.925,-2.896,0,0.261042611111,58.286,33.518084093,4,0.00649350649351,0,0.0190476190476,6,2,0.154639175258,0.0526315789474,0,0.1875,0.0128640853794,12,0.0935812837433,0.278972520908,0,0,0,0,0,0,cyt 
83,45,0.0,5.401,1.822,-1.54,1,0.161137222222,54.374,34.4845203488,1,0.0128205128205,0,0.0571428571429,3,0,0.0875,0.105263157895,0.111111111111,0.5,0.0152801358234,9,0.0675675675676,0.367088607595,0,0,0,0,0,0,cyt 
141,27,0.0,5.713,2.979,-1.543,0,0.179298722222,61.419,40.5238757209,6,0.00438596491228,0.017094017094,0,4,5,0.0927835051546,0.184210526316,0.0384615384615,0.1875,0.010101010101,12,0.2265625,0.270072992701,0,0,0,0,0,0,cyt 
536,36,0.0,4.276,3.282,-2.319,0,0.177427888889,53.218,38.9489188837,7,0.025641025641,0,0.0190476190476,1,2,0.0515463917526,0.0185185185185,0.0869565217391,0.0625,0.0113438937149,8,0.105065666041,0.234962406015,0,0,0,0,0,1,cyt 
215,18,0.0,5.502,1.897,-2.035,0,0.182942611111,48.375,30.350119186,9,0.025641025641,0,0,1,2,0.0103092783505,0.0789473684211,0.0833333333333,0.0,0.0111231687466,8,0.172413793103,0.24644549763,0,0,0,0,0,0,cyt 
195,27,0.0,6.807,3.934,-1.225,1,0.158378111111,50.668,40.4883812326,5,0.025641025641,0,0,2,1,0.0412371134021,0.0555555555556,0.0714285714286,0.25,0.0142165759226,6,0.197740112994,0.267015706806,0,0,0,0,0,0,cyt 
200,18,0.0,6.941,2.827,-1.107,1,0.179710055556,52.035,42.686743907,5,0.00456621004566,0,0.00952380952381,5,2,0.0618556701031,0.0462962962963,0.0714285714286,0.3125,0.012037037037,9,0.125683060109,0.25,0,0,0,0,0,0,cyt 
2346,18,0.0,6.143,3.51,-2.82,0,0.233473,48.435,28.8875756744,8,0.0194805194805,0,0.0178571428571,4,1,0.0824742268041,0.0789473684211,0.0909090909091,0.25,0.0115902659875,11,0.100940975192,0.273697694278,0,0,0,0,0,1,cyt 
2483,18,0.0,7.357,6.156,0,0,0.540999444444,51.912,35.3766297209,7,0.025641025641,0.00900900900901,0.0181818181818,3,2,0.103092783505,0.105263157895,0.04,0.25,0.0119714395656,11,0.103601780656,0.279548204921,0,0,0,0,0,1,cyt 
186,9,0.0,6.801,4.273,-2.304,0,0.210153833333,65.623,40.4352015116,3,0.0512820512821,0,0.0254237288136,2,1,0.103092783505,0.037037037037,0.0625,0.3125,0.0119760479042,10,0.134831460674,0.307692307692,0,0,0,0,0,0,cyt 
238,24,0.0,4.563,1.905,-5.307,0,0.251947944444,55.62,35.8029304186,3,0,0.0291262135922,0.00961538461538,2,0,0.020618556701,0.0285714285714,0,0.0625,0.00188020413645,11,0.236842105263,0.235042735043,0,0,0,0,0,0,cyt 
231,36,0.0,0,2.169,-5.624,0,0.227418555556,55.62,35.891887907,3,0,0.00970873786408,0.036036036036,2,0,0.0309278350515,0.0263157894737,0,0.0625,0.000832408435072,11,0.217194570136,0.224669603524,0,0,0,0,0,0,cyt 
79,27,0.0,4.269,1.549,-6.324,0,0.112437444444,56.02,37.1983195349,2,0,0.0285714285714,0.0579710144928,0,0,0.0131578947368,0.0263157894737,0,0.0,0.00240384615385,13,0.126984126984,0.0666666666667,0,0,0,0,0,0,cyt 
89,27,0.0,5.164,1.494,-6.462,0,0.187860888889,54.48,36.9948734884,1,0,0.075,0.0555555555556,0,0,0.0,0.0428571428571,0,0.0,0.0,10,0.211267605634,0.0352941176471,0,0,0,0,0,0,cyt 
169,27,0.0,5.049,2.071,-5.429,0,0.218147722222,54.96,36.5365134884,4,0,0.045045045045,0.0873786407767,2,0,0.0103092783505,0.027027027027,0,0.0625,0.00186428038777,12,0.188679245283,0.206060606061,0,0,0,0,0,0,cyt 
483,27,0.0,3.53,3.118,-1.682,0,0.130147,46.094,42.1936152558,7,0.0027027027027,0,0.0380952380952,9,2,0.0515463917526,0.0789473684211,0.0666666666667,0.25,0.0105946684894,8,0.121212121212,0.265135699374,0,0,0,0,0,0,cyt 
208,9,0.0,0,1.684,-2.291,0,0.150738277778,71.196,33.4975033023,2,0,0,0.0693069306931,0,0,0.0,0.0263157894737,0.0869565217391,0.3125,0.00928792569659,10,0.070351758794,0.137254901961,0,0,0,0,0,0,cyt 
103,54,0.0,4.678,1.78,-2.308,0,0.216548555556,44.933,34.1074222326,2,0.00333333333333,0,0.0212765957447,3,0,0.0515463917526,0.0526315789474,0.1,0.1875,0.0077519379845,9,0.0967741935484,0.232323232323,0,0,0,0,0,0,cyt 
865,16,0.0,6.653,14.658,-2.001,0,0.384379666667,51.404,35.9102793721,4,0,0,0,0,0,0.0309278350515,0.0789473684211,0,0.0625,0.00374158144176,2,0.10082063306,0.312427409988,0,0,0,0,0,0,cyt 
783,36,0.0,6.205,6.785,-1.379,0,0.321426611111,56.222,29.852066,4,0.0384615384615,0.00952380952381,0.00961538461538,6,1,0.164948453608,0.131578947368,0.111111111111,0.125,0.0103605470369,8,0.0931435963777,0.259306803594,0,0,0,0,0,0,cyt 
316,9,0.0,4.986,2.699,-2.786,0,0.163808166667,55.262,34.797719907,1,0.00438596491228,0,0.01,7,0,0.0515463917526,0.0526315789474,0.0869565217391,0.0625,0.0123104371097,12,0.105960264901,0.253205128205,0,0,0,0,0,1,cyt 
314,27,0.0,6.756,2.524,-0.959,0,0.217419222222,58.584,33.4700193023,7,0.0128205128205,0,0,4,0,0.0618556701031,0.0526315789474,0.0769230769231,0.1875,0.009700017963,9,0.0983050847458,0.332258064516,0,0,0,0,0,0,cyt 
845,12,0.0,5.534,2.516,-1.089,0,0.230959222222,64.25,35.4356488372,8,0.0128205128205,0,0.00990099009901,8,2,0.0515463917526,0.105263157895,0.0555555555556,0.25,0.0114971895759,12,0.118214716526,0.259215219976,0,0,0,0,0,1,cyt 
419,27,0.0,5.941,8.039,-1.711,0,0.197744833333,47.373,36.4214845349,4,0.012987012987,0,0,4,3,0.0927835051546,0.0526315789474,0.0625,0.0625,0.0148108965882,8,0.128712871287,0.325301204819,0,0,0,0,0,0,cyt 
430,36,0.0,6.021,4.814,-1.906,0,0.314128833333,58.294,34.8876436744,2,0.0128205128205,0.00970873786408,0.01,3,0,0.103092783505,0.0135135135135,0.0454545454545,0.1875,0.0136404581135,7,0.114558472554,0.279342723005,0,0,0,0,0,0,cyt 
367,54,0.0,5.308,2.342,-1.649,0,0.126244833333,53.086,41.0314363256,5,0,0.00877192982456,0.00980392156863,5,0,0.0824742268041,0.0540540540541,0.0714285714286,0.25,0.00988743535138,8,0.12,0.203856749311,0,0,0,0,0,0,cyt 
619,54,0.0,5.558,4.248,-1.924,0,0.322433833333,51.881,31.049077907,1,0.012987012987,0,0.00961538461538,8,1,0.123711340206,0.0789473684211,0.0909090909091,0.4375,0.00959338144693,11,0.109656301146,0.279674796748,0,0,0,0,0,0,cyt 
617,36,0.0,5.439,3.008,-1.513,0,0.2446805,59.292,33.5993092326,4,0.00877192982456,0,0.0185185185185,6,0,0.103092783505,0.0263157894737,0.0909090909091,0.5,0.011744966443,12,0.0865224625624,0.267536704731,0,0,0,0,0,0,cyt 
682,18,0.0,5.439,3.376,-1.462,0,0.415519611111,51.825,35.8181629535,3,0.012987012987,0,0.00925925925926,8,0,0.0721649484536,0.131578947368,0.0588235294118,0.5,0.0117843777371,14,0.0874811463047,0.272861356932,0,0,0,0,0,0,cyt 
690,27,0.0,3.508,3.371,-1.313,0,0.278722388889,60.036,32.0602296279,6,0.0128205128205,0.00934579439252,0.025641025641,5,0,0.0927835051546,0.105263157895,0.0666666666667,0.25,0.0107780662418,11,0.107828655835,0.272594752187,0,0,0,0,0,0,cyt 
732,27,0.0,6.279,3.498,-0.992,0,0.194886777778,62.828,32.1302794419,12,0.00438596491228,0.00884955752212,0,1,1,0.0309278350515,0.0789473684211,0.142857142857,0.0625,0.0130283514694,10,0.123783031989,0.270604395604,0,0,0,0,0,0,cyt 
