@RELATION /share/usr/briese/Pythonscrips/models/multiloc_fungi_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-90|hydrophob numeric 
@ATTRIBUTE property_sum|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1--1|charge numeric 
@ATTRIBUTE maxPaacountNormed|1-40|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-40|lysine|K numeric 
@ATTRIBUTE maxPaacount|1-170|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1--1|serine|S numeric 
@ATTRIBUTE Paacount|d=2|1-60|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE minPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE maxPaacountNormed|1-170|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005737 numeric 
@ATTRIBUTE 0005783 numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE 0005777 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,ER,ex,gol,mTP,nuc,per,mem,vac} 
 
@DATA 
41,27.42,9,5.775,10,1.037,-3.608,0.133876352941,0.15552074359,177.188,42.2778530811,0,0,0,0.04,0.0526315789474,0.027027027027,4,0.459459459459,0.0,0.179487179487,0,0,0,0,0,0,0,0,0,cyt 
968,28.068,18,4.513,15,2.652,-1.862,0.250577647059,0.220905931818,195.205,36.8614110892,0.00285714285714,0,0.00636942675159,0.0114942528736,0.0526315789474,0.059067357513,2,0.563278008299,0.00183404657367,0.0833333333333,1,0,0,1.0,0,1.0,0,1.0,2,cyt 
415,27.104,27,5.187,15,3.836,-0.742,0.263128235294,0.213731306818,188.895,36.9870860365,0.00588235294118,0,0,0.00505050505051,0.0526315789474,0.0922330097087,0,0.52798053528,0.00293881912904,0.077380952381,0,0,0,1.0,0,1.0,0,0,0,cyt 
384,35.992,36,7.698,12,4.2,-2.484,0.142702882353,0.260582420455,165.906,35.4867673211,0.00403225806452,0.0769230769231,0.00617283950617,0.0131233595801,0.0701754385965,0.107611548556,4,0.578947368421,0.00304480208786,0.125,0,0,0,1.0,0,1.0,0,0,0,cyt 
411,54.13,45,6.73,14,4.175,-1.297,0.165486764706,0.216514261364,164.0,35.8223859435,0.00446428571429,0,0.00666666666667,0.0178117048346,0.0175438596491,0.105392156863,1,0.552825552826,0.00229419703104,0.125,0,0,0,1.0,0,1.0,0,0,0,cyt 
193,28.772,9,7.797,16,4.203,-1.373,0.279990588235,0.224682,182.629,36.337630328,0.0037037037037,0.0285714285714,0,0.00558659217877,0.0,0.0842105263158,2,0.624338624339,0.00169033130494,0.0892857142857,1,0,0,1.0,1.0,1.0,0,0,2,cyt 
756,48.42,36,4.461,12,3.857,-2.252,0.125484823529,0.173531159091,186.662,36.1564467979,0.00344827586207,0,0.0059880239521,0.00806451612903,0.0,0.0544488711819,4,0.401595744681,0.00118563685637,0.077380952381,0,0,0,1.0,0,0,0,0,2,cyt 
657,68.764,45,5.719,12,2.318,-1.313,0.07872,0.169795818182,182.079,35.5245484763,0.00505050505051,0.027027027027,0,0.00624024960998,0.0,0.0581039755352,4,0.405819295559,0.00173783515392,0.136904761905,0,0,0,1.0,0,0,0,0,2,cyt 
665,49.42,54,6.238,10,1.808,-2.612,0.134297764706,0.182540943182,183.42,36.1937868759,0,0,0.0059880239521,0.0077519379845,0.0,0.0438066465257,4,0.411497730711,0.00198105081826,0.107142857143,0,0,0,1.0,0,0,0,0,0,cyt 
617,45.756,36,4.662,11,2.276,-2.36,0.156245294118,0.218017636364,189.842,36.8166080718,0.0185185185185,0,0.0059880239521,0.013201320132,0.0,0.0439739413681,2,0.469820554649,0.00114800423878,0.0833333333333,0,0,0,1.0,0,0,0,0,2,cyt 
415,33.608,45,5.54,14,3.163,-1.245,0.244319882353,0.263288159091,194.9,36.2896343698,0.00344827586207,0,0,0.0194174757282,0.0701754385965,0.0436893203883,2,0.503649635036,0.00100502512563,0.113095238095,0,0,0,1.0,0,0,0,0,2,cyt 
406,45.144,45,5.453,13,4.399,-2.209,0.184892,0.256606897727,184.558,36.7430733507,0.00925925925926,0.0555555555556,0,0.0074812967581,0.0526315789474,0.0719602977667,1,0.507462686567,0.00230282095567,0.10119047619,1,0,0,1.0,0,0,0,0,2,cyt 
195,45.156,18,6.044,15,2.668,-2.245,0.191413058824,0.197567431818,166.711,34.8626042984,0.0263157894737,0,0,0.0157894736842,0.0877192982456,0.0989583333333,3,0.534031413613,0.000604960677556,0.178571428571,1,0,0,1.0,0,1.0,0,0,2,cyt 
296,41.268,27,6.039,14,3.323,-1.734,0.285112882353,0.237445477273,191.68,36.242640661,0.0135135135135,0,0,0.0145454545455,0.140350877193,0.116040955631,2,0.506849315068,0.000956937799043,0.160714285714,0,0,0,1.0,0,0,0,0,2,cyt 
196,39.836,9,6.966,14,3.675,-3.642,0.109313823529,0.229581556818,175.53,36.8111442656,0.00403225806452,0,0.00632911392405,0.0368421052632,0.0,0.0725388601036,4,0.546875,0.000902255639098,0.22619047619,0,0,0,0,0,0,0,0,2,cyt 
497,35.076,18,3.817,13,3.107,-1.901,0.227646941176,0.223944181818,161.241,36.1356677931,0,0.037037037037,0.00602409638554,0.0104166666667,0.0,0.0748987854251,3,0.521298174442,0.00274008350731,0.130952380952,1,0,0,1.0,0,0,0,0,0,cyt 
142,40.452,27,4.577,12,2.78,-2.386,0.306610058824,0.274334636364,180.904,37.0190853406,0.00403225806452,0.0322580645161,0.00793650793651,0.00751879699248,0.0877192982456,0.0647482014388,1,0.398550724638,0.000869943453676,0.15,1,0,0,1.0,0,0,0,0,2,cyt 
455,52.232,27,5.952,15,3.174,-2.027,0.241898411765,0.274882465909,171.371,36.0305057805,0.0263157894737,0.03125,0.00609756097561,0.00691244239631,0.0526315789474,0.134955752212,1,0.50110864745,0.0029374201788,0.14880952381,0,0,0,1.0,0,1.0,0,0,2,cyt 
119,27.204,36,5.106,15,3.461,-1.76,0.315843058824,0.271039443182,184.179,39.0569265043,0.0263157894737,0,0.0192307692308,0.0176991150442,0.122807017544,0.163793103448,1,0.565217391304,0.00280583613917,0.0683760683761,0,0,0,0,0,0,0,0,0,cyt 
387,47.458,18,6.343,13,2.959,-2.173,0.239378294118,0.282702056818,158.93,36.7254893159,0.00714285714286,0,0.00662251655629,0.00539083557951,0.140350877193,0.0859375,2,0.475195822454,0.00338753387534,0.10119047619,0,0,0,1.0,0,1.0,0,0,2,cyt 
356,49.982,63,4.728,13,2.708,-1.42,0.156501352941,0.179079420455,189.145,36.0514437898,0.00925925925926,0.0344827586207,0,0.042735042735,0.0175438596491,0.0453257790368,0,0.471590909091,0.000184911242604,0.166666666667,1,0,0,1.0,0,0,0,0,2,cyt 
3214,87.794,9,3.966,15,3.928,-2.144,0.125022823529,0.21644225,191.892,37.0260229324,0.0135135135135,0,0,0.00841908325538,0.105263157895,0.0716287760822,2,0.454205607477,0.00229119620222,0.208333333333,1,0,0,1.0,0,0,0,0,2,cyt 
765,43.294,0,5.942,14,3.873,-3.02,0.248790941176,0.235817068182,162.568,36.9800039251,0.00285714285714,0,0,0.030223390276,0.0350877192982,0.0813648293963,1,0.57950065703,0.00261743067346,0.208333333333,1,0,0,1.0,0,0,1.0,0,2,cyt 
659,61.748,45,4.672,13,4.103,-1.869,0.226526941176,0.224868715909,199.284,37.3138041221,0.0263157894737,0.1,0.0125786163522,0.00940438871473,0.122807017544,0.105182926829,1,0.493129770992,0.002722323049,0.136904761905,1,0,1,1.0,1.0,0,1.0,0,0,cyt 
384,42.872,18,6.105,12,3.788,-2.253,0.197915529412,0.218199340909,172.16,36.6761983658,0.027027027027,0.05,0.00662251655629,0.0106666666667,0.0526315789474,0.0866141732283,4,0.544736842105,0.00290088638195,0.0833333333333,0,0,0,0,0,0,0,0,0,cyt 
303,29.876,36,6.567,15,3.995,-1.239,0.172221647059,0.253469306818,176.618,38.4480817559,0.00403225806452,0.05,0.00609756097561,0.0104166666667,0.0526315789474,0.12,2,0.52508361204,0.00269262634631,0.0714285714286,0,0,0,1.0,0,0,0,0,2,cyt 
934,27.18,36,4.889,15,4.409,-1.376,0.224939882353,0.223313215909,182.682,37.2284255935,0.00446428571429,0.0416666666667,0.00609756097561,0.00537634408602,0.0877192982456,0.078410311493,2,0.560215053763,0.00334351761111,0.0833333333333,0,0,0,0,0,1.0,0,0,0,cyt 
934,33.724,27,4.514,15,5.846,-1.747,0.241219176471,0.226457909091,182.827,37.1341301204,0.00925925925926,0.047619047619,0.00625,0.00327510917031,0.0877192982456,0.0848549946294,2,0.566666666667,0.00397763302012,0.107142857143,0,0,0,0,0,1.0,0,0,0,cyt 
637,57.922,54,5.692,15,2.399,-2.366,0.230946352941,0.197239840909,163.081,37.2732892101,0.00505050505051,0.0263157894737,0,0.00958466453674,0.0350877192982,0.0567823343849,7,0.448657187994,0.00136705399863,0.160714285714,1,0,0,1.0,0,0,0,0,0,cyt 
341,61.684,36,5.975,13,2.515,-3.059,0.128376588235,0.1941575,172.7,34.7031438576,0,0.0540540540541,0,0.0122324159021,0.0350877192982,0.0502958579882,7,0.498516320475,0.000659340659341,0.214285714286,1,0,0,1.0,0,0,0,0,0,cyt 
298,40.056,18,4.895,14,2.046,-1.311,0.228731764706,0.186052613636,192.554,38.3529947551,0.0263157894737,0.0333333333333,0.00657894736842,0.0143884892086,0.0,0.0474576271186,1,0.418367346939,0.0,0.14880952381,0,0,0,1.0,0,0,1.0,0,2,cyt 
2182,74.262,54,6.063,10,3.729,-1.749,0.167345823529,0.197920295455,175.195,36.3710174564,0,0.03125,0.00617283950617,0.0129210890632,0.0350877192982,0.0830656264341,4,0.520661157025,0.0018022845174,0.125,1,0,0,0,0,0,0,0,0,cyt 
556,34.1,36,4.556,12,4.358,-2.914,0.290052647059,0.256112034091,168.085,36.8827587554,0.0263157894737,0,0.00632911392405,0.012987012987,0.0526315789474,0.0940325497288,2,0.550724637681,0.00393864013267,0.107142857143,0,0,0,1.0,0,0,0,0,0,cyt 
500,41.38,0,4.597,14,4.027,-1.403,0.186036529412,0.214670534091,172.948,34.129379379,0,0.03125,0.0059880239521,0.022633744856,0.0175438596491,0.0603621730382,2,0.5625,0.00190325138779,0.327380952381,0,0,0,1.0,0,0,0,0,2,cyt 
260,32.364,12,5.179,15,2.562,-2.581,0.185263176471,0.211715090909,139.437,34.9925766289,0,0.0434782608696,0,0.0286885245902,0.0526315789474,0.0544747081712,3,0.51953125,0.00220215811495,0.142857142857,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
260,34.216,18,5.179,16,2.444,-3.377,0.172801352941,0.209149136364,165.535,36.3111932109,0,0.0434782608696,0,0.0245901639344,0.0350877192982,0.0505836575875,4,0.55859375,0.00198194230346,0.14880952381,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
260,30.34,18,5.923,16,3.138,-3.123,0.196075058824,0.235975090909,164.636,36.3705192461,0,0.0434782608696,0,0.0245901639344,0.0350877192982,0.0583657587549,3,0.5859375,0.00135501355014,0.202380952381,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
235,31.324,27,5.649,16,2.861,-2.624,0.164626823529,0.194953488636,177.379,36.7523028874,0,0.0952380952381,0,0.027397260274,0.0877192982456,0.0560344827586,3,0.549783549784,0.0020979020979,0.154761904762,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
260,36.284,27,5.34,16,3.355,-3.18,0.199990235294,0.203096,165.569,36.7278245977,0,0.0434782608696,0,0.0161290322581,0.0526315789474,0.0739299610895,4,0.55078125,0.00169376693767,0.166666666667,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
259,32.848,18,5.759,16,3.277,-3.072,0.130659882353,0.232304193182,175.303,36.0118374745,0,0.047619047619,0,0.00833333333333,0.0526315789474,0.078125,1,0.541176470588,0.00176366843034,0.107142857143,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
259,34.492,18,4.486,16,2.501,-3.302,0.161432705882,0.233906329545,178.252,36.6690341882,0,0,0,0.00816326530612,0.0526315789474,0.0703125,2,0.537254901961,0.00285269709544,0.119047619048,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
259,34.904,27,6.254,16,3.237,-3.439,0.147947,0.206503045455,187.853,36.9333153882,0,0.0833333333333,0,0.0082304526749,0.0701754385965,0.0703125,2,0.498039215686,0.00238095238095,0.113095238095,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
259,40.156,9,4.711,15,2.942,-2.931,0.173265764706,0.214232693182,172.002,37.0355603843,0.00285714285714,0.037037037037,0,0.0163265306122,0.0350877192982,0.0859375,3,0.509803921569,0.00243255196816,0.14880952381,0,0,0,1.0,0,1.0,1.0,0,0,cyt 
821,57.134,36,6.17,13,3.308,-1.313,0.239004470588,0.284884977273,186.103,36.3920927528,0,0,0.00653594771242,0.00739827373613,0.0350877192982,0.09902200489,1,0.504283965728,0.00263157894737,0.14880952381,1,0,0,1.0,0,0,0,0,2,cyt 
828,47.224,27,4.58,14,3.826,-2.461,0.179171647059,0.260785818182,171.481,35.1151766117,0.00714285714286,0,0,0.00619578686493,0.0350877192982,0.0981818181818,3,0.513349514563,0.00226897689769,0.14880952381,1,0,0,1.0,0,0,0,0,2,cyt 
953,57.706,36,5.719,14,4.645,-3.488,0.198923058824,0.257627590909,167.73,36.8195728051,0.0526315789474,0,0.0059880239521,0.00742311770944,0.0877192982456,0.129473684211,5,0.566912539515,0.00208945109555,0.166666666667,1,0,0,1.0,0,0,0,0,2,cyt 
536,97.3,27,5.236,13,1.988,-2.072,0.162234705882,0.264366704545,158.782,37.5801368102,0.00505050505051,0,0,0.00750469043152,0.0877192982456,0.0712945590994,6,0.374060150376,0.00132722007722,0.154761904762,1,0,0,1.0,0,0,0,0,2,cyt 
1147,63.716,45,5.54,13,3.193,-2.521,0.0874472941176,0.243368704545,157.991,37.0625324584,0.00714285714286,0,0,0.0140105078809,0.0350877192982,0.076048951049,9,0.428696412948,0.00177462289264,0.130952380952,1,0,0,0,0,0,0,0,0,cyt 
1024,46.196,18,5.754,14,2.936,-1.287,0.200794176471,0.290680977273,178.063,36.3046073255,0.00505050505051,0.0434782608696,0.00595238095238,0.011964107677,0.175438596491,0.118511263467,1,0.540196078431,0.00230886288503,0.142857142857,1,0,0,0,0,0,0,0,0,cyt 
1004,57.72,18,5.268,15,3.239,-1.293,0.128321352941,0.238192965909,173.168,36.717686586,0.00925925925926,0,0.00657894736842,0.0140703517588,0.0877192982456,0.0899100899101,5,0.481,0.00165979547036,0.154761904762,1,0,0,1.0,0,0,0,0,2,cyt 
1040,57.048,45,5.321,17,6.111,-2.576,0.143146,0.245713034091,158.592,36.7796275531,0.0263157894737,0,0.00602409638554,0.00682926829268,0.0877192982456,0.120540019286,6,0.574324324324,0.00147058823529,0.184523809524,1,0,0,1.0,0,0,0,0,2,cyt 
497,40.988,36,5.013,14,2.451,-3.292,0.156551176471,0.246350215909,171.909,36.8649299432,0,0.0416666666667,0,0.00622406639004,0.0350877192982,0.080971659919,3,0.490872210953,0.00258429731725,0.113095238095,0,0,0,1.0,0,1.0,1.0,1.0,0,cyt 
161,43.012,54,5.434,14,1.646,-1.916,0.182136882353,0.203748784091,171.834,33.2759040828,0,0.04,0,0,0.0526315789474,0.101265822785,4,0.337579617834,0.00131118881119,0.125786163522,0,0,0,1.0,0,0,0,0,2,cyt 
189,39.492,9,4.809,15,2.074,-1.49,0.171873470588,0.190338579545,180.551,36.2469977568,0.00588235294118,0,0,0.0235294117647,0.0350877192982,0.0645161290323,3,0.459459459459,0.000884173297966,0.0833333333333,0,0,0,1.0,0,0,0,0,0,cyt 
906,45.148,0,6.109,13,3.322,-2.76,0.198654294118,0.260662590909,182.698,36.4812561497,0.00925925925926,0.0263157894737,0.00632911392405,0.0188261351052,0.0175438596491,0.063122923588,0,0.573170731707,0.0020411036036,0.172619047619,1,0,0,0,0,0,0,0,0,cyt 
550,40.804,27,6.556,17,3.43,-3.101,0.198774470588,0.213372727273,178.664,36.7445009744,0,0.04,0.00613496932515,0.00743494423792,0.0526315789474,0.102376599634,2,0.512820512821,0.00272536687631,0.125,0,0,0,1.0,0,1.0,0,0,0,cyt 
378,75.176,45,4.212,12,2.592,-2.724,0.123695235294,0.106713681818,152.837,35.9747588316,0,0,0.0062893081761,0.00828729281768,0.0350877192982,0.0666666666667,8,0.326203208556,0.00155183116077,0.136904761905,0,0,0,1.0,0,0,0,0,2,cyt 
598,53.386,9,0,12,3.656,-3.049,0.225871470588,0.156997875,175.14,37.3452495505,0,0.0333333333333,0,0.0203389830508,0.0350877192982,0.0521008403361,1,0.523569023569,0.00193030580108,0.178571428571,1,0,0,0,0,0,0,0,10,cyt 
274,38.796,27,6.009,13,3.692,-2.405,0.294465117647,0.245049409091,163.361,35.6919216074,0.00925925925926,0,0.0120481927711,0.011811023622,0.157894736842,0.0774907749077,2,0.577777777778,0.00218722659668,0.142857142857,1,0,0,1.0,0,1.0,1.0,1.0,0,cyt 
537,38.012,36,4.768,14,3.372,-2.733,0.264174235294,0.263758613636,179.49,38.0675111951,0.0263157894737,0,0.00662251655629,0.0133333333333,0.140350877193,0.10861423221,1,0.512195121951,0.0031619747042,0.0714285714286,0,0,0,0,0,0,0,0,0,cyt 
405,41.236,0,6.153,15,3.482,-3.415,0.234517,0.256365556818,168.617,36.2230341721,0,0,0.00645161290323,0.0127877237852,0.0350877192982,0.0945273631841,2,0.583541147132,0.0030303030303,0.10119047619,0,0,0,1.0,0,0,0,0,0,cyt 
194,47.208,18,5.193,13,2.211,-1.597,0.0946910588235,0.201648375,176.839,35.2494205053,0.0263157894737,0.0263157894737,0,0.0172413793103,0.0175438596491,0.0575916230366,6,0.415789473684,0.000638569604087,0.172619047619,0,0,0,1.0,0,0,0,0,2,cyt 
132,61.596,9,6.793,12,4.778,-0.291,0.116692411765,0.259941204545,211.369,40.5140645469,0,0,0.0230769230769,0.0178571428571,0.0175438596491,0.077519379845,0,0.59375,0.000833333333333,0.169230769231,0,0,0,1.0,0,0,0,0,0,cyt 
248,37.324,27,4.696,12,2.552,-2.733,0.341657411765,0.26446525,161.059,33.6317905205,0.00277777777778,0,0,0.0132158590308,0.0175438596491,0.0367346938776,2,0.495901639344,0.000577200577201,0.220238095238,1,0,0,0,0,0,0,0,2,cyt 
229,45.436,27,4.566,12,1.708,-2.328,0.214739117647,0.243939625,152.892,34.2647471422,0,0,0,0.0179372197309,0.0175438596491,0.0353982300885,5,0.466666666667,0.00116279069767,0.232142857143,1,0,0,0,0,0,0,0,2,cyt 
219,44.6,9,5.413,10,1.473,-2.272,0.157241823529,0.217427761364,155.596,35.0902707953,0.00925925925926,0,0,0.019801980198,0.0,0.0277777777778,7,0.446511627907,0.000558347292016,0.184523809524,1,0,0,0,0,0,0,0,2,cyt 
1675,27.368,0,4.432,13,6.634,-3.193,0.313221764706,0.275025545455,174.734,35.7335615667,0.0135135135135,0,0,0.00420926037282,0.19298245614,0.113038277512,1,0.54039497307,0.0028868747902,0.125,0,0,0,0,0,0,0,0,0,cyt 
1678,26.96,9,5.546,14,3.925,-2.896,0.307826470588,0.259708147727,173.351,35.7807355329,0.0135135135135,0,0.00617283950617,0.00660264105642,0.19298245614,0.109850746269,1,0.538231780167,0.00281463610776,0.113095238095,0,0,0,0,0,0,0,0,0,cyt 
83,26.672,45,5.401,13,1.822,-1.54,0.270341411765,0.229414679012,171.266,35.5643663544,0.0135135135135,0.0357142857143,0,0.0161290322581,0.0877192982456,0.075,3,0.443037974684,0.0,0.06875,0,0,0,1.0,0,0,0,0,2,cyt 
141,22.724,27,5.713,12,2.979,-1.843,0.225349647059,0.249139693182,185.703,38.7586564964,0.00324675324675,0,0.015625,0.036231884058,0.140350877193,0.108695652174,2,0.605839416058,0.000710227272727,0.143884892086,0,0,0,0,0,0,0,0,0,cyt 
536,45.48,36,4.276,13,3.282,-2.719,0.169376705882,0.203918011364,170.449,35.8366012406,0.0263157894737,0.0588235294118,0.00621118012422,0.0133333333333,0.0701754385965,0.110694183865,5,0.505639097744,0.00279931093885,0.125,1,0,0,1.0,0,0,0,0,2,cyt 
215,30.468,18,5.502,15,1.897,-2.235,0.159110058824,0.215264556818,157.464,36.3041908009,0.00308641975309,0,0,0.0239234449761,0.0175438596491,0.061320754717,6,0.488151658768,0.000634517766497,0.136904761905,0,0,0,1.0,0,0,0,0,2,cyt 
195,35.152,27,6.807,15,3.934,-1.425,0.147621529412,0.223087227273,193.621,37.026029288,0.0263157894737,0,0,0.0163043478261,0.0701754385965,0.0625,2,0.502617801047,0.000854700854701,0.0952380952381,0,0,0,1.0,0,0,0,0,2,cyt 
200,35.052,18,6.941,16,2.827,-1.407,0.125862941176,0.216158636364,193.404,36.5307500561,0.00925925925926,0.04,0,0.0160427807487,0.0526315789474,0.0812182741117,2,0.505102040816,0.00147015583652,0.119047619048,0,0,0,1.0,0,0,0,0,2,cyt 
2346,42.508,18,6.143,12,3.51,-3.02,0.227267352941,0.232097215909,160.373,36.5803118395,0.0135135135135,0,0,0.00728363324764,0.0701754385965,0.0985915492958,3,0.540136635354,0.0031013016412,0.166666666667,1,0,0,0,0,1.0,0,0,0,cyt 
2483,24.964,18,7.357,12,6.156,-0.3,0.541884470588,0.252371261364,173.194,36.8984206107,0.0526315789474,0.0666666666667,0.00621118012422,0.00849858356941,0.175438596491,0.104838709677,0,0.53650665591,0.00284321689683,0.172619047619,1,0,0,0,0,0,0,0,0,cyt 
186,50.766,9,6.801,15,4.273,-2.304,0.166255941176,0.282508034091,183.787,36.5153295989,0.0263157894737,0.0263157894737,0.00662251655629,0.00595238095238,0.122807017544,0.125683060109,2,0.543956043956,0.00260416666667,0.113095238095,0,0,0,1.0,0,0,0,0,2,cyt 
238,25.62,24,4.563,8,1.905,-5.507,0.248837588235,0.256872215909,177.134,34.479590735,0,0.0416666666667,0.0261437908497,0.0272727272727,0.0175438596491,0.0297872340426,1,0.688034188034,0.00339558573854,0.255952380952,0,0,0,1.0,0,0,0,0,2,cyt 
231,28.62,36,0,8,2.169,-5.824,0.222559823529,0.249780136364,179.342,35.4977558062,0,0.0434782608696,0.00653594771242,0.0355555555556,0.0175438596491,0.0219298245614,0,0.735682819383,0.00115207373272,0.255952380952,0,0,0,1.0,0,0,0,0,2,cyt 
79,44.104,27,4.269,8,1.549,-6.524,0.101495764706,0.211497896104,180.749,39.7836101067,0,0.0333333333333,0.0285714285714,0.0142857142857,0.0175438596491,0.013698630137,0,0.653333333333,0.00188323917137,0.298701298701,0,0,0,1.0,0,0,0,0,2,cyt 
89,31.908,27,5.164,5,1.494,-6.562,0.196434352941,0.236002494253,176.212,37.4579661059,0,0.0434782608696,0.075,0,0.0,0.0301204819277,0,0.635294117647,0.0,0.390804597701,0,0,0,1.0,0,0,0,0,2,cyt 
169,30.664,27,5.049,11,2.071,-5.629,0.225704352941,0.247853318182,177.09,36.8496212364,0,0.0434782608696,0.03125,0.00671140939597,0.0175438596491,0.0180722891566,0,0.6,0.00268817204301,0.269461077844,0,0,0,1.0,0,0,0,0,2,cyt 
483,56.022,27,3.53,14,3.118,-1.982,0.170332764706,0.190827818182,191.822,37.9631202985,0.00588235294118,0.125,0,0.0125523012552,0.0350877192982,0.120833333333,3,0.526096033403,0.00330371383003,0.142857142857,0,0,0,0,0,0,0,0,0,cyt 
208,85.024,9,0,11,1.684,-2.491,0.128037882353,0.101809034091,192.5,35.6658177794,0,0.173913043478,0,0.025,0.0,0.00975609756098,3,0.362745098039,0.000398565165405,0.22619047619,0,0,0,1.0,0,0,0,0,2,cyt 
103,32.852,54,4.678,12,1.78,-2.408,0.215563294118,0.248074318182,167.743,35.6449330101,0.00714285714286,0.0357142857143,0,0,0.0,0.05,5,0.494949494949,0.0031007751938,0.168316831683,0,0,0,1.0,0,0,0,0,2,cyt 
865,14.984,16,6.653,14,14.658,-2.201,0.386961823529,0.415765522727,171.908,32.893320583,0,0,0,0.00696864111498,0.0350877192982,0.0522041763341,1,0.746806039489,0.00585141354372,0.0892857142857,0,0,0,1.0,0,0,0,0,0,cyt 
783,30.944,36,6.205,17,6.785,-1.579,0.278977058824,0.330129897727,167.012,35.188984828,0.0526315789474,0,0.00645161290323,0.0117340286832,0.175438596491,0.1,2,0.469833119384,0.00221025003454,0.119047619048,0,0,0,0,0,0,0,0,0,cyt 
316,39.468,9,4.986,13,2.699,-2.786,0.193181705882,0.181611386364,166.327,35.4992170096,0.00925925925926,0,0,0.00677966101695,0.0175438596491,0.0990415335463,5,0.5,0.00230002555584,0.14880952381,1,0,0,1.0,0,0,0,0,2,cyt 
314,25.284,27,6.756,15,2.524,-1.359,0.230547823529,0.317381056818,172.99,35.006994271,0.0263157894737,0,0,0.0192926045016,0.0350877192982,0.112540192926,3,0.574193548387,0.003233339321,0.130952380952,0,0,0,1.0,0,0,0,0,2,cyt 
845,42.312,12,5.534,17,2.516,-1.389,0.215244058824,0.235131011364,174.909,37.1355883472,0.0263157894737,0,0,0.025,0.0526315789474,0.0760095011876,2,0.602853745541,0.00293817066939,0.113095238095,1,0,0,1.0,1.0,1.0,0,0,0,cyt 
419,33.624,27,5.941,14,8.039,-2.011,0.205656882353,0.235985602273,167.001,36.9476015398,0.0135135135135,0,0,0.00731707317073,0.0701754385965,0.0889423076923,4,0.561445783133,0.00182421227197,0.119047619048,0,0,0,0,0,1.0,0,1.0,0,cyt 
430,29.904,36,6.021,14,4.814,-2.006,0.307447235294,0.27611475,180.147,37.0338637559,0.0263157894737,0,0.0130718954248,0.00728155339806,0.0877192982456,0.0679156908665,0,0.551643192488,0.0029597220435,0.077380952381,0,0,0,1.0,0,0,0,0,2,cyt 
367,82.108,54,5.308,15,2.342,-1.949,0.134360411765,0.208753670455,182.195,37.8171427135,0,0.0454545454545,0.00609756097561,0.0220385674931,0.0701754385965,0.0604395604396,2,0.443526170799,0.0025354969574,0.14880952381,0,0,0,1.0,1.0,0,0,0,2,cyt 
619,40.164,54,5.558,14,4.248,-1.924,0.276349294118,0.300721454545,170.998,35.3671171593,0.0263157894737,0.0263157894737,0,0.00498338870432,0.0877192982456,0.12012987013,2,0.515447154472,0.00237634219328,0.107142857143,0,0,0,1.0,0,0,0,0,0,cyt 
617,52.654,36,5.439,13,3.008,-1.613,0.163757647059,0.267664818182,170.422,37.6078328401,0.0185185185185,0,0,0.00998336106489,0.0701754385965,0.105863192182,3,0.538336052202,0.00264924055104,0.0833333333333,0,0,0,1.0,0,0,0,0,0,cyt 
682,30.74,18,5.439,13,3.376,-1.562,0.390055529412,0.301579943182,182.343,36.9373979617,0.0135135135135,0.0357142857143,0,0.0103703703704,0.0877192982456,0.107511045655,2,0.536873156342,0.00207022852138,0.0952380952381,0,0,0,1.0,0,0,0,0,0,cyt 
690,41.428,27,3.508,16,3.371,-1.413,0.299676882353,0.249580545455,172.117,36.6121329927,0.0263157894737,0.0294117647059,0.00636942675159,0.0117474302496,0.0701754385965,0.107714701601,2,0.546647230321,0.00207296849088,0.154761904762,0,0,0,1.0,0,0,0,0,0,cyt 
