@RELATION /share/usr/briese/Pythonscrips/models/bacello_animals_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=3|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=5|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1--1|charge numeric 
@ATTRIBUTE Paacount|d=3|1-30|leucine|L numeric 
@ATTRIBUTE letterCount|1-30|C|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|-30--1|cysteine|C numeric 
@ATTRIBUTE maxPaacountNormed|1-90|hydrophob_very|2 numeric 
@ATTRIBUTE letterCountNormed|1-20|1|charged numeric 
@ATTRIBUTE maxPaacount|-100--1|structure_none|0 numeric 
@ATTRIBUTE maxPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005634 numeric 
@ATTRIBUTE 0016740 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR} 
 
@DATA 
630,49.832,-1.534,0.1677246875,29.9131851667,35.7592855853,0.0384615384615,0,0,0.0568181818182,0.0689655172414,0.0967741935484,0.0688524590164,1,0,0,0,0,0,2,cyt 
108,18.168,-3.051,0.3172820625,35.8098039167,37.1568670476,0.0,0,0,0.0454545454545,0.0769230769231,0.130434782609,0.0990099009901,0,0,1.0,1.0,0,1.0,0,cyt 
1094,60.444,-2.992,0.22667575,35.8318740833,36.6607386471,0.0,0,0,0.0568181818182,0.00662251655629,0.204301075269,0.0452865064695,1,0,0,0,0,0,2,cyt 
594,43.786,-1.625,0.144372625,45.2149483333,35.8981428037,0.0,0,0,0.0568181818182,0.0441176470588,0.104166666667,0.0673575129534,0,0,0,0,0,0,0,cyt 
367,37.564,-2.32,0.2633535625,37.6994165,36.2997761264,0.0384615384615,0,0,0.0795454545455,0.0,0.149425287356,0.072625698324,1,0,1.0,1.0,1.0,0,2,cyt 
279,46.576,-3.084,0.030699625,18.5035915,39.1267748007,0.0,1,0,0.0454545454545,0.333333333333,0.184782608696,0.0193798449612,0,0,0,0,0,0,0,cyt 
902,25.344,-2.326,0.284742625,34.3228493333,36.2094534961,0.0,1,0,0.102272727273,0.00847457627119,0.0731707317073,0.0624303232999,1,0,1.0,1.0,0,0,0,cyt 
5412,62.332,-3.542,0.094052875,52.7159836667,35.2354306951,0.0,0,0.00505050505051,0.0454545454545,0.00185356811863,0.14606741573,0.0386607473178,0,0,0,0,0,0,2,cyt 
276,45.408,-1.292,0.1934940625,35.45651275,36.5249665128,0.0,0,0.01,0.125,0.107142857143,0.0714285714286,0.100386100386,0,0,0,1.0,0,0,2,cyt 
684,48.078,-2.437,0.1945679375,32.7280008333,37.7028262614,0.0,0,0,0.113636363636,0.0430107526882,0.237113402062,0.0524737631184,0,0,0,1.0,0,0,2,cyt 
482,35.776,-2.067,0.2701794375,38.0988468333,36.6366563946,0.0,0,0,0.0568181818182,0.0243902439024,0.0967741935484,0.0382978723404,1,0,0,1.0,0,0,2,cyt 
363,25.012,-0.899,0.3065241875,43.0187969167,36.9506719806,0.0,0,0,0.102272727273,0.0,0.10843373494,0.0922190201729,1,0,1.0,0,0,1.0,0,cyt 
557,38.0,-3.085,0.183291875,37.7440743333,37.0522891733,0.0384615384615,0,0,0.0909090909091,0.0333333333333,0.113636363636,0.073126142596,1,0,0,0,0,0,2,cyt 
421,32.564,-3.544,0.2787478125,32.9981035,37.4779130455,0.0,0,0,0.0340909090909,0.0327868852459,0.16049382716,0.0574162679426,1,0,0,0,0,0,0,cyt 
478,74.474,-2.282,0.192316875,42.1698751667,37.83981136,0.0,0,0,0.0227272727273,0.010752688172,0.0963855421687,0.0429184549356,0,0,0,0,0,0,0,cyt 
732,58.63,-1.692,0.177069375,27.395986,37.4284700151,0.0,1,0,0.0227272727273,0.0344827586207,0.147727272727,0.0580110497238,0,0,0,0,0,0,0,cyt 
617,52.654,-1.613,0.3023939375,32.1658434167,37.4637849186,0.0769230769231,0,0,0.136363636364,0.0434782608696,0.144578313253,0.08,0,0,0,0,0,0,0,cyt 
300,44.616,-2.476,0.2951640625,40.9779018333,36.1279409764,0.0384615384615,0,0,0.113636363636,0.0681818181818,0.132530120482,0.0734265734266,1,0,0,0,1.0,0,0,cyt 
146,42.088,-2.274,0.1880881875,37.0738772917,37.5069301678,0.0,0,0,0.0568181818182,0.2,0.075,0.0746268656716,0,0,0,0,0,1.0,2,cyt 
152,33.54,-1.813,0.268123375,38.0082053333,35.3305311745,0.0,0,0,0.125,0.0,0.0843373493976,0.0676691729323,0,0,0,0,0,1.0,2,cyt 
147,36.476,-2.198,0.212564375,34.4286634167,36.4200857361,0.0,0,0,0.113636363636,0.157894736842,0.0659340659341,0.046875,0,0,0,0,0,1.0,2,cyt 
722,40.956,-0.897,0.2016244375,43.3576047083,36.6581684979,0.0,2,0,0.136363636364,0.0117647058824,0.0909090909091,0.0840455840456,0,0,0,0,0,0,0,cyt 
106,27.952,-2.409,0.3407718125,38.2940298333,36.5059465243,0.0,3,0.01,0.136363636364,0.111111111111,0.10843373494,0.128712871287,1,0,1.0,1.0,0,0,2,cyt 
294,37.624,-2.137,0.199222,32.4123152083,36.7424862852,0.0,0,0,0.0909090909091,0.0857142857143,0.0879120879121,0.0821428571429,0,0,0,0,1.0,0,2,cyt 
289,25.992,-1.995,0.3008600625,39.0267960417,35.8269992832,0.0384615384615,0,0,0.0795454545455,0.0540540540541,0.0786516853933,0.0794223826715,1,0,0,0,0,0,2,cyt 
363,33.956,-1.569,0.30002475,35.377319875,36.1902568111,0.0,1,0,0.125,0.0222222222222,0.154761904762,0.0835734870317,1,0,1.0,1.0,0,0,2,cyt 
205,36.52,-0.828,0.2624249375,40.513795875,37.0212494455,0.0,1,0,0.0795454545455,0.0,0.148148148148,0.0609137055838,1,0,1.0,1.0,0,1.0,0,cyt 
447,30.68,-1.002,0.3325338125,39.4811431667,36.7272574324,0.0384615384615,5,0,0.102272727273,0.0,0.112359550562,0.0574712643678,0,0,0,1.0,0,0,2,cyt 
228,41.904,-1.528,0.28777525,38.8076978333,37.8564191022,0.0,0,0,0.136363636364,0.0333333333333,0.10989010989,0.085201793722,1,0,0,0,1.0,0,2,cyt 
225,33.48,-1.441,0.3352691875,34.0008356667,36.1039566622,0.0,1,0,0.136363636364,0.037037037037,0.158536585366,0.0533980582524,1,0,0,0,1.0,0,2,cyt 
241,41.276,-2.642,0.2696871875,39.9121099167,36.3169132479,0.0,0,0,0.102272727273,0.0294117647059,0.0952380952381,0.0714285714286,1,0,0,0,1.0,0,2,cyt 
741,48.436,-2.34,0.12901875,27.8418575,38.1034200881,0.0,0,0,0.0909090909091,0.0945945945946,0.179775280899,0.0326975476839,0,0,0,0,0,0,2,cyt 
693,33.644,-2.541,0.1657491875,33.35337325,36.9066172681,0.0,1,0,0.125,0.0449438202247,0.120879120879,0.0856720827179,0,0,0,0,1.0,0,2,cyt 
1919,60.398,-3.003,0.1060613125,30.38254275,36.0592753194,0.0,0,0,0.0681818181818,0.0204081632653,0.210526315789,0.048344718865,1,0,0,0,0,0,2,cyt 
1080,55.61,-3.062,0.116569375,34.9678333333,35.6709920409,0.0,0,0,0.0795454545455,0.0,0.22619047619,0.0413145539906,0,0,0,0,0,0,0,cyt 
294,36.856,-0.903,0.1928996875,37.1429458333,34.7414465945,0.0,1,0,0.125,0.0425531914894,0.15,0.0763888888889,0,0,0,0,1.0,0,2,cyt 
218,31.232,-2.984,0.1940624375,27.5894990833,36.5468298419,0.0,2,0,0.170454545455,0.166666666667,0.0941176470588,0.10152284264,0,0,0,0,1.0,0,2,cyt 
1002,30.188,-2.92,0.308372125,32.399212,35.3656022362,0.0384615384615,3,0,0.113636363636,0.0,0.101123595506,0.0768452982811,0,0,0,0,0,0,0,cyt 
167,30.452,-2.488,0.3061538125,34.6352986667,35.9293359939,0.0,2,0,0.0909090909091,0.111111111111,0.0957446808511,0.111842105263,0,0,0,0,0,0,0,cyt 
851,31.328,-2.562,0.1339519375,39.65799575,38.6118637476,0.0,0,0,0.0795454545455,0.0240963855422,0.123711340206,0.0799522673031,0,0,0,1.0,0,0,8,cyt 
629,67.106,-2.083,0.2987665,35.8608295,39.1190794265,0.0,0,0,0.102272727273,0.0188679245283,0.166666666667,0.0660225442834,0,0,1.0,1.0,1.0,0,8,cyt 
1019,40.264,-1.452,0.424071875,41.4460336667,36.2694476772,0.0384615384615,0,0,0.113636363636,0.0,0.151162790698,0.0536779324056,0,0,0,0,0,0,2,cyt 
445,51.038,-1.112,0.189137875,36.0647725833,35.826908095,0.0384615384615,0,0,0.102272727273,0.0491803278689,0.121951219512,0.0704225352113,0,0,0,0,0,0,0,cyt 
622,41.76,-1.955,0.2554046875,35.0483497083,37.0391065848,0.0,0,0,0.0681818181818,0.0,0.0842105263158,0.0858085808581,0,0,0,0,0,0,0,cyt 
450,50.76,-2.753,0.105273125,37.1426229167,35.8458126801,0.0,0,0,0.0227272727273,0.0375,0.134020618557,0.0495495495495,0,0,0,0,0,0,0,cyt 
464,45.596,-1.81,0.19208025,38.5246466667,35.8554256247,0.0,0,0,0.0340909090909,0.0,0.197916666667,0.0347826086957,0,0,0,1.0,0,0,2,cyt 
1332,50.208,-1.807,0.303474375,37.0528476667,35.773458164,0.0,1,0,0.125,0.0117647058824,0.147727272727,0.0666666666667,0,0,0,0,0,0,0,cyt 
318,42.344,-2.321,0.2398690625,37.7326530833,34.1380393841,0.0,1,0.0357142857143,0.0454545454545,0.0588235294118,0.214285714286,0.058064516129,0,0,0,1.0,1.0,0,2,cyt 
364,43.724,-3.023,0.09377675,29.38054625,34.2906601385,0.0769230769231,1,0,0.015503875969,0.111111111111,0.116279069767,0.0395480225989,0,0,0,1.0,0,0,2,cyt 
757,40.916,-2.069,0.244369875,34.3874948333,36.3445936313,0.0,1,0.00724637681159,0.0568181818182,0.0194174757282,0.255319148936,0.0543766578249,0,0,0,0,0,0,0,cyt 
452,46.308,-1.411,0.2299620625,31.8245441667,37.6800823363,0.0,1,0,0.113636363636,0.0545454545455,0.141304347826,0.0522727272727,0,0,0,0,0,0,0,cyt 
524,74.5,-2.264,0.0978309375,38.6127558333,35.366391666,0.0,0,0,0.0227272727273,0.0512820512821,0.175,0.0926640926641,1,0,0,0,0,0,0,cyt 
285,42.244,-1.473,0.317665125,35.90440175,35.2431710532,0.0,2,0,0.113636363636,0.111111111111,0.0957446808511,0.101818181818,1,0,0,1.0,0,0,2,cyt 
285,65.38,-3.351,0.3415729375,34.77116075,32.258194156,0.0,0,0,0.0340909090909,0.0,0.344827586207,0.0250896057348,1,0,0,0,0,0,2,cyt 
585,63.38,-2.928,0.2808890625,35.0139835,32.1257916907,0.0,0,0,0.0344827586207,0.008,0.30487804878,0.0159010600707,1,0,0,0,0,0,2,cyt 
347,62.52,-3.252,0.346352375,33.8884815833,30.7757752209,0.0,0,0,0.0344827586207,0.013698630137,0.4125,0.0303951367781,1,0,0,0,0,0,2,cyt 
204,89.61,-3.011,0.2551235,40.9769813333,34.479297005,0.0,0,0,0.0340909090909,0.0384615384615,0.442105263158,0.0260416666667,0,0,0,0,0,0,2,cyt 
289,43.448,-1.277,0.197402625,36.2740949167,35.390699514,0.0,0,0.01,0.0681818181818,0.063829787234,0.130952380952,0.1,1,0,1.0,1.0,0,0,0,cyt 
200,60.354,-2.179,0.08571625,41.2643058333,35.6776315736,0.0,0,0.00526315789474,0.0271317829457,0.0384615384615,0.113402061856,0.0714285714286,0,0,0,0,0,0,0,cyt 
194,38.524,-1.186,0.3180565625,37.9366966667,35.9833656754,0.0,0,0,0.136363636364,0.0,0.14606741573,0.0777777777778,0,0,0,1.0,0,0,2,cyt 
1696,55.474,-2.157,0.3010220625,35.7420611667,36.9140043692,0.0,0,0,0.0681818181818,0.00442477876106,0.122448979592,0.0447494033413,1,0,0,0,0,0,0,cyt 
377,70.068,-2.021,0.1846276875,32.4636228333,35.5103366176,0.0,0,0,0.0795454545455,0.0634920634921,0.0957446808511,0.0642458100559,1,0,0,1.0,1.0,0,2,cyt 
381,37.164,-1.914,0.1480051875,32.696225,35.9807476905,0.0,0,0,0.0681818181818,0.0526315789474,0.111111111111,0.0516304347826,0,0,1.0,0,1.0,0,0,cyt 
624,30.328,-2.892,0.28739225,35.962725,36.0015821353,0.0,1,0.00555555555556,0.0568181818182,0.0147058823529,0.152173913043,0.0840197693575,1,0,0,0,0,0,2,cyt 
1672,69.89,-1.376,0.1205714375,41.8852278333,36.6025528143,0.0,1,0,0.0909090909091,0.00778210116732,0.0853658536585,0.0605878824235,1,0,1.0,1.0,0,0,2,cyt 
234,25.332,-2.431,0.3430270625,37.8048708333,37.4908052771,0.0,0,0,0.113636363636,0.0,0.141176470588,0.0776255707763,1,0,0,0,1.0,0,0,cyt 
608,38.304,-2.061,0.163413875,38.0757773333,35.7083708413,0.0,1,0,0.0909090909091,0.04,0.0978260869565,0.100511073254,1,0,0,1.0,0,0,2,cyt 
751,41.764,-1.406,0.1647019375,43.7007925,36.193252008,0.0,0,0,0.0568181818182,0.0246913580247,0.105263157895,0.0634278002699,1,0,0,1.0,0,0,2,cyt 
516,47.572,-1.825,0.211926125,30.8517700833,38.285311039,0.0,1,0,0.0568181818182,0.0519480519481,0.154761904762,0.0440881763527,1,0,1.0,1.0,0,0,2,cyt 
465,37.088,-2.077,0.258563625,34.95755375,36.8469909762,0.0,1,0,0.051724137931,0.0677966101695,0.0853658536585,0.0824053452116,0,0,0,1.0,0,0,2,cyt 
1403,67.812,-2.417,0.1744276875,41.4678504167,37.8285087521,0.0,0,0,0.0113636363636,0.0077519379845,0.1375,0.0578571428571,0,0,0,1.0,0,0,8,cyt 
263,50.228,-1.658,0.2729506875,36.1115565,36.3983215692,0.0,4,0,0.0568181818182,0.0277777777778,0.185567010309,0.0813953488372,1,0,0,1.0,1.0,0,2,cyt 
333,27.14,-1.798,0.205909,32.2837831667,35.6187918242,0.0,0,0,0.102272727273,0.0975609756098,0.105263157895,0.09726443769,1,0,0,1.0,0,0,2,cyt 
134,22.644,-1.464,0.261148875,36.3502668333,35.0411245573,0.0,2,0,0.113636363636,0.0555555555556,0.101123595506,0.0687022900763,1,0,0,1.0,0,1.0,10,cyt 
316,35.64,-2.256,0.4273426875,32.3388075,37.5943248626,0.0384615384615,0,0,0.0909090909091,0.0,0.0975609756098,0.0801282051282,1,0,0,1.0,0,1.0,2,cyt 
678,38.704,-2.293,0.3570548125,34.81172075,37.5799852104,0.0384615384615,0,0,0.147727272727,0.0394736842105,0.134831460674,0.0698365527489,0,0,0,0,0,0,0,cyt 
728,59.242,-3.234,0.2418540625,26.0436496667,36.6583737945,0.0,2,0,0.181818181818,0.0555555555556,0.0681818181818,0.0787623066104,1,0,0,0,0,0,0,cyt 
673,45.026,-2.04,0.2810010625,30.162284,35.8697608537,0.0,0,0,0.0568181818182,0.0215053763441,0.0987654320988,0.0835820895522,1,0,0,0,0,0,2,cyt 
1273,29.984,-1.809,0.2700306875,34.2265801667,35.6288117756,0.0384615384615,2,0,0.0681818181818,0.0164835164835,0.141304347826,0.0622009569378,1,0,0,0,0,0,0,cyt 
386,43.42,-2.513,0.1691523125,25.5918520833,35.0902561593,0.0769230769231,0,0.0128205128205,0.0340909090909,0.153846153846,0.10989010989,0.0691489361702,1,0,0,1.0,0,0,2,cyt 
262,43.28,-2.199,0.2251580625,45.5184958333,39.0351816911,0.0,1,0,0.0632183908046,0.0,0.173913043478,0.0489795918367,0,0,0,0,0,0,0,cyt 
1537,50.038,-0.748,0.251686,39.840157,36.4876100834,0.0,2,0,0.0795454545455,0.00531914893617,0.156626506024,0.0426509186352,1,0,0,0,0,0,0,cyt 
431,39.82,-1.644,0.2344759375,34.3419736667,38.3526005467,0.0,0,0,0.0681818181818,0.0384615384615,0.0952380952381,0.0829383886256,0,0,0,0,0,0,0,cyt 
352,44.404,-2.503,0.14325725,30.4258042083,36.4856941375,0.0,0,0,0.0568181818182,0.025,0.108695652174,0.0916905444126,0,0,0,0,0,0,0,cyt 
329,33.752,-1.356,0.2645195625,38.6579254167,36.5277938896,0.0,0,0,0.102272727273,0.0,0.0898876404494,0.0950920245399,0,0,0,0,0,0,2,cyt 
230,27.74,-1.374,0.3418146875,39.174696,35.7722209471,0.0384615384615,1,0,0.113636363636,0.0,0.133333333333,0.0744186046512,0,0,0,0,0,0,0,cyt 
947,71.178,-2.802,0.30357575,36.0495168333,37.5519122246,0.0,1,0,0.0681818181818,0.00925925925926,0.129411764706,0.0398277717976,0,0,0,1.0,1.0,0,0,cyt 
467,43.624,-2.381,0.1740714375,29.0809715,36.2623858297,0.0,0,0,0.113636363636,0.0757575757576,0.172839506173,0.0678336980306,0,0,0,1.0,1.0,0,0,cyt 
1185,57.04,-3.196,0.1175835625,31.3154506667,34.367286319,0.0,1,0,0.0117647058824,0.0287356321839,0.159574468085,0.047619047619,0,0,0,0,0,0,0,cyt 
5430,87.578,-1.522,0.0370733125,36.602425,35.5655438677,0.0,2,0,0.0340909090909,0.00556792873051,0.207317073171,0.0427965320052,1,0,0,1.0,0,0,2,cyt 
309,35.028,-3.271,0.1268224375,31.0539250833,34.9040611307,0.0,2,0,0.0568181818182,0.0833333333333,0.16049382716,0.0726072607261,1,0,0,1.0,0,0,0,cyt 
423,27.904,-2.21,0.3622335625,36.6408545833,35.5460106643,0.0,2,0.0357142857143,0.113636363636,0.0,0.142857142857,0.0656934306569,1,0,0,1.0,0,0,2,cyt 
925,51.426,-0.637,0.10040675,47.2801391667,36.1742832082,0.0,0,0,0.136363636364,0.00735294117647,0.25,0.056399132321,1,0,0,0,1.0,0,0,cyt 
251,28.816,-3.12,0.1998289375,34.137125125,38.126302871,0.0,2,0,0.0287356321839,0.05,0.103448275862,0.0376569037657,0,0,0,1.0,0,0,0,cyt 
333,32.036,-1.677,0.3981364375,34.7265775417,36.2588680909,0.0,0,0,0.193181818182,0.0238095238095,0.135802469136,0.0769230769231,0,0,0,0,0,0,0,cyt 
600,61.186,-2.653,0.1579375,34.66376875,37.3298670787,0.0384615384615,0,0,0.0909090909091,0.049504950495,0.135416666667,0.0342465753425,1,0,0,0,0,0,2,cyt 
1265,45.156,-2.875,0.220125,36.190517,36.0653663273,0.0384615384615,0,0,0.0909090909091,0.0168539325843,0.119047619048,0.0670926517572,1,0,0,0,1.0,0,2,cyt 
1226,33.258,-1.369,0.1955825625,33.538766375,36.3362572306,0.0,1,0.025641025641,0.0227272727273,0.00769230769231,0.0978260869565,0.0675453047776,0,0,0,0,0,0,2,cyt 
1067,33.968,-2.201,0.2289635625,31.44540475,36.7936113449,0.0,1,0,0.0909090909091,0.00769230769231,0.152941176471,0.0415486307838,1,0,0,1.0,0,0,2,cyt 
462,46.32,-1.633,0.294979,41.1602908333,37.6195837211,0.0,0,0,0.0454545454545,0.02,0.173913043478,0.0526315789474,0,0,0,0,0,0,0,cyt 
282,54.096,-3.114,0.145927375,32.1000936667,34.7156546129,0.0,0,0.00833333333333,0.0795454545455,0.119047619048,0.122222222222,0.0763358778626,0,0,0,0,0,0,2,cyt 
263,59.39,-2.162,0.4204090625,36.97145075,38.3452499885,0.0,1,0,0.0340909090909,0.0,0.147368421053,0.042471042471,0,0,0,0,0,0,0,cyt 
735,36.072,-1.28,0.360819875,37.1627289583,35.8461496298,0.0,1,0,0.0909090909091,0.00970873786408,0.159090909091,0.064738292011,1,0,0,0,0,0,0,cyt 
309,32.484,-2.07,0.25706325,28.4059608333,37.0069614804,0.0,0,0,0.113636363636,0.102564102564,0.209302325581,0.0446735395189,0,0,0,1.0,0,0,2,cyt 
508,59.384,-1.864,0.189882,38.1938659167,36.1823945485,0.0,0,0,0.136363636364,0.0441176470588,0.155555555556,0.0615079365079,0,0,0,0,0,0,0,cyt 
420,33.128,-2.059,0.2803724375,37.1161305,39.5806139736,0.0,0,0,0.0795454545455,0.0512820512821,0.107142857143,0.0576441102757,0,0,0,1.0,1.0,0,0,cyt 
1391,343.088,-0.323,0.2538291875,42.1007676667,46.0908337911,0.0,3,0,0.0681818181818,0.0,0.0581395348837,0.0531682447196,0,0,0,0,0,0,2,cyt 
283,28.132,-1.463,0.3366793125,31.59961925,36.27605285,0.0,0,0,0.113636363636,0.0,0.0952380952381,0.113636363636,1,0,0,1.0,1.0,0,2,cyt 
202,46.84,-1.211,0.1362469375,45.2335847917,37.8269893819,0.0,0,0,0.102272727273,0.0333333333333,0.127659574468,0.0684210526316,0,0,0,0,0,0,2,cyt 
118,27.448,-2.241,0.217852625,31.95046375,34.9508510522,0.0,0,0,0.113636363636,0.3,0.113636363636,0.0721649484536,0,0,1.0,1.0,1.0,0,2,cyt 
607,38.368,-2.421,0.197752875,28.7320927917,35.7447429321,0.0,0,0,0.0114942528736,0.0449438202247,0.0816326530612,0.0482529118136,0,0,0,1.0,1.0,0,2,cyt 
3530,138.64,-2.687,0.087935625,44.4859729167,38.8258100105,0.0,0,0,0.0681818181818,0.0138888888889,0.120481927711,0.0418803418803,1,0,1.0,1.0,0,0,2,cyt 
1030,70.008,-2.275,0.1579024375,35.5421483333,36.1130030886,0.0,0,0,0.0909090909091,0.010582010582,0.152173913043,0.0545094152626,0,0,0,0,0,0,0,cyt 
856,43.996,-2.566,0.137758,33.0858401667,36.8668148687,0.0384615384615,0,0,0.113636363636,0.0384615384615,0.166666666667,0.0453460620525,1,0,0,0,0,0,2,cyt 
1256,43.284,-1.78,0.2030416875,34.3130696667,37.7617374533,0.0,0,0,0.0909090909091,0.0239520958084,0.0927835051546,0.0553772070626,1,0,1.0,1.0,0,0,2,cyt 
1061,46.072,-1.113,0.220967125,33.5820520833,36.8389486578,0.0769230769231,1,0,0.051724137931,0.0241935483871,0.0674157303371,0.0454976303318,1,0,1.0,1.0,0,0,2,cyt 
1473,47.712,-1.716,0.3365345625,35.8656087083,36.8119038701,0.0384615384615,1,0,0.0568181818182,0.0174418604651,0.170454545455,0.0485304169515,1,0,1.0,1.0,0,0,2,cyt 
1111,49.8,-2.494,0.1561990625,37.4291444167,35.4675241588,0.0,0,0,0.0340909090909,0.0347222222222,0.129411764706,0.0568285976169,1,0,0,0,0,0,2,cyt 
892,65.418,-2.231,0.21460375,36.0307294167,38.0778007458,0.0769230769231,1,0,0.0287356321839,0.0275229357798,0.164948453608,0.0439189189189,1,0,0,0,0,0,0,cyt 
286,22.532,-2.213,0.2625156875,30.8299765833,38.4973157527,0.0,2,0,0.0454545454545,0.107142857143,0.209302325581,0.0444444444444,1,0,0,0,1.0,0,0,cyt 
392,40.556,-1.583,0.239745,38.7925715833,39.3159450514,0.0,0,0,0.113636363636,0.0392156862745,0.234567901235,0.0680628272251,1,0,0,0,0,0,0,cyt 
527,37.2,-1.514,0.2861456875,33.01082675,36.0268521947,0.0,0,0,0.0795454545455,0.04,0.223404255319,0.0652591170825,1,0,1.0,1.0,0,0,2,cyt 
339,36.356,-3.067,0.1662138125,27.9024855417,37.4794279375,0.0,0,0,0.0568181818182,0.1,0.149425287356,0.0648148148148,1,0,0,0,0,0,2,cyt 
380,44.116,-3.095,0.224989,31.7796654167,36.9385143634,0.0,0,0,0.0909090909091,0.0943396226415,0.115789473684,0.0742705570292,1,0,0,0,0,0,2,cyt 
851,27.736,-2.509,0.2561623125,29.4594185,35.7211271851,0.0384615384615,0,0,0.0568181818182,0.0394736842105,0.09375,0.0571428571429,1,0,0,0,0,0,0,cyt 
1095,50.412,-1.373,0.1064905,40.9407871667,35.4803457518,0.0,0,0,0.0340909090909,0.0100502512563,0.164705882353,0.04,1,0,0,1.0,0,0,2,cyt 
1007,35.688,-1.24,0.352326625,35.98178225,37.0924860369,0.0,0,0,0.0568181818182,0.0,0.125,0.0571142284569,1,0,1.0,1.0,0,0,0,cyt 
302,46.308,-5.243,0.2355529375,34.97428675,37.760158301,0.0,0,0,0.0681818181818,0.0555555555556,0.16049382716,0.0673758865248,0,0,0,1.0,1.0,0,2,cyt 
979,61.664,-2.256,0.1468485625,28.9910836667,35.6708153791,0.0,2,0.00649350649351,0.0568181818182,0.0325203252033,0.188888888889,0.0734989648033,1,0,0,1.0,1.0,0,2,cyt 
285,32.236,-2.673,0.19650125,40.5290495,38.6749730248,0.0,0,0,0.0681818181818,0.09375,0.0823529411765,0.0516605166052,1,0,0,1.0,0,0,2,cyt 
350,36.332,-1.356,0.3698575625,28.883704375,36.1424788876,0.0769230769231,0,0,0.136363636364,0.0697674418605,0.1375,0.0733137829912,0,0,0,1.0,0,0,0,cyt 
314,55.216,-2.55,0.0927161875,28.82742675,34.4191901576,0.0,1,0,0.0229885057471,0.122807017544,0.0989010989011,0.0779661016949,0,0,0,1.0,0,0,0,cyt 
264,42.108,-2.196,0.19738,37.2747075,35.5014643142,0.0,0,0,0.125,0.0857142857143,0.113636363636,0.0804597701149,1,0,0,0,1.0,0,2,cyt 
824,33.128,-1.193,0.3729805,35.8100541667,37.1837025591,0.0,4,0,0.0909090909091,0.00970873786408,0.119565217391,0.0447204968944,1,0,1.0,1.0,0,0,2,cyt 
309,40.68,-1.41,0.2111795,41.7763031667,36.5037822516,0.0,0,0,0.125,0.047619047619,0.148936170213,0.0648464163823,0,0,0,1.0,0,0,2,cyt 
127,34.676,-3.74,0.25044175,31.0132106667,33.9847889597,0.0,0,0,0.102272727273,0.133333333333,0.148148148148,0.104838709677,1,0,0,0,0,0,0,cyt 
222,37.676,-1.481,0.2735171875,41.0951054167,35.7650713607,0.0384615384615,1,0,0.0795454545455,0.0689655172414,0.125,0.0796019900498,0,0,0,0,0,0,0,cyt 
180,50.642,-1.919,0.096435375,41.8858111667,36.7742481299,0.0,2,0,0.113636363636,0.0714285714286,0.102040816327,0.078313253012,0,0,0,0,0,0,0,cyt 
162,46.244,-4.04,0.2328696875,36.7010501667,36.583533673,0.0,0,0,0.0574712643678,0.16,0.102272727273,0.0662251655629,0,0,0,0,0,0,0,cyt 
853,44.662,-3.26,0.2072079375,33.9629993333,36.9079333859,0.0,0,0,0.0681818181818,0.0210526315789,0.244897959184,0.0573476702509,1,0,0,0,0,0,0,cyt 
232,43.456,-3.753,0.1719684375,35.2895603333,37.4247088079,0.0,0,0,0.125,0.148148148148,0.101123595506,0.061135371179,0,0,0,0,0,0,0,cyt 
752,30.176,-1.386,0.33527625,37.0309623333,36.7299708251,0.0,0,0,0.125,0.0,0.103448275862,0.0591397849462,0,0,0,0,0,0,2,cyt 
127,44.368,-1.846,0.147009375,30.1216725,29.1548836613,0.0,0,0,0.125,0.0882352941176,0.253012048193,0.05,0,0,0,0,0,0,0,cyt 
598,28.004,-2.501,0.2547660625,30.56403125,37.2200884218,0.0,1,0,0.0229885057471,0.0149253731343,0.0625,0.0507614213198,0,0,1.0,0,1.0,0,2,cyt 
2517,35.512,-2.284,0.2514785,35.860949,35.7476749121,0.0,0,0,0.113636363636,0.00615384615385,0.447058823529,0.0496397117694,0,0,0,0,0,0,0,cyt 
1379,64.534,-2.372,0.1831338125,29.4466523333,37.746700968,0.0,2,0,0.0344827586207,0.0128205128205,0.120879120879,0.0471281296024,1,0,0,0,0,0,0,cyt 
375,78.676,-2.137,0.1108364375,41.059928,36.8037383602,0.0,0,0,0.0681818181818,0.0344827586207,0.0919540229885,0.061797752809,1,0,0,1.0,0,0,0,cyt 
1323,32.5,-2.859,0.16822425,30.1934104167,34.5452669788,0.0,1,0.0047619047619,0.0454545454545,0.0279329608939,0.157303370787,0.0610221205187,0,0,1.0,1.0,1.0,0,2,cyt 
